TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,TAS19,ER30000,ER30001,ER30002,ER31988,ER31989,ER32000,ER32022,ER32034,ER32036,ER32049,V17701,V17703,V17798,ER30642,ER30643,ER30644,ER30645,ER30653,ER30657,ER30659,V19001,V19003,V19098,ER30689,ER30690,ER30691,ER30692,ER30699,ER30703,V20301,V20303,V20398,ER30733,ER30734,ER30735,ER30736,ER30744,ER30748,V21601,V21603,ER30806,ER30807,ER30808,ER30809,ER30816,ER30820,ER2001,ER4157,ER33101,ER33102,ER33103,ER33104,ER33111,ER33115,ER5001,ER6997,ER33201,ER33202,ER33203,ER33204,ER33211,ER33215,ER7001,ER9248,ER33301,ER33302,ER33303,ER33304,ER33311,ER33315,ER10001,ER10004,ER33401,ER33402,ER33403,ER33404,ER33411,ER33415,ER13001,ER13005,ER33501,ER33502,ER33503,ER33504,ER33512,ER33516,ER17001,ER17005,ER33601,ER33602,ER33603,ER33604,ER33612,ER33616,ER21001,ER21004,ER33701,ER33702,ER33703,ER33704,ER33712,ER33716,ER25001,ER25004,ER33801,ER33802,ER33803,ER33804,ER33813,ER33817,ER33838F,TA050001,TA050189,TA050953,ER36001,ER36004,ER33901,ER33902,ER33903,ER33904,ER33913,ER33917,ER33938F,TA070001,TA070207,TA070934,ER42001,ER42004,ER34001,ER34002,ER34003,ER34004,ER34016,ER34020,ER34032D,TA090001,TA090222,TA090998,ER47301,ER47304,ER34101,ER34102,ER34103,ER34104,ER34116,ER34119,ER34144D,TA110001,TA110223,TA111140,ER53001,ER53004,ER34201,ER34202,ER34203,ER34204,ER34216,ER34230,ER34251D,TA130001,TA130222,TA131244,ER60001,ER60004,ER34301,ER34302,ER34303,ER34305,ER34317,ER34349,ER34401D,TA150001,TA150214,TA151304,ER66001,ER66004,ER34501,ER34502,ER34503,ER34504,ER34516,ER34548,ER34639,TA170001,TA170204,TA171991,ER72001,ER72004,ER34701,ER34702,ER34703,ER34704,ER34716,ER34752,ER34848,TA190001,TA190257,TA192198
1,,,,,,,1.0,,3,5501,45,0,0,2,0,0,9999,2,3.0,15.0,6.0,3032,0,0,0,0,0,0,3.0,15.0,7.0,5360,0,0,0,0,0,4.0,15.0,7.0,3979,0,0,0,0,0,4.0,15.0,2414,0,0,0,0,0,6.0,20.0,16653,0,0,0,0,0,6.0,20.0,10432,0,0,0,0,0,6.0,20.0,6348,0,0,0,0,0,7.0,20.0,758,0,0,0,0,0,8.0,20.0,4076,4,30,1,0,0,6.0,20.0,4863,4,30,3,0,0,8.0,20.0,5913,4,30,6,0,0,6.0,20.0,950,4,30,7,0,0,0,,,,7.0,20.0,1747,4,30,9,0,0,0,,,,5.0,20.0,4483,4,30,11,0,0,0,,,,5.0,20.0,2120,4,30,13,0,0,0,,,,3.0,29.0,8960,3,30,16,1,10,0,,,,1.0,29.0,6518,2,30,18,3,12,0,,,,2.0,29.0,4249,2,30,19,7,13,10847,2.0,4230.0,0.0,,,0,0,0,0,0,0,0,,,
4,,1.0,1.0,1.0,1.0,,,,3,5503,185,0,0,2,2,0,9999,2,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,19.0,2.0,9439,0,0,0,0,0,4.0,19.0,8237,0,0,0,0,0,6.0,24.0,12991,0,0,0,0,0,6.0,24.0,7874,0,0,0,0,0,6.0,24.0,4730,3,30,8,0,0,7.0,24.0,1637,4,30,9,0,0,8.0,24.0,6210,4,30,11,0,0,6.0,24.0,5390,3,30,13,0,0,8.0,24.0,7814,3,30,16,7,8,,,0,0,0,0,0,0,0,,,,7.0,24.0,7271,1,10,19,3,9,0,4.0,401.0,0.0,5.0,11.0,2849,1,10,21,1,10,0,3.0,422.0,0.0,5.0,11.0,6284,1,10,23,1,10,0,2.0,420.0,0.0,3.0,11.0,2259,1,10,25,1,10,0,2.0,451.0,0.0,1.0,24.0,4659,1,10,27,3,10,0,,,,2.0,4.0,7380,1,10,29,3,10,0,,,,1.0,21.0,4215,1,10,31,2,10,0,,,
2,,,,,,,1.0,1.0,3,5513,37,0,0,2,0,0,9999,2,3.0,9.0,3.0,769,0,0,0,0,0,0,3.0,9.0,3.0,2971,0,0,0,0,0,4.0,9.0,3.0,6452,0,0,0,0,0,4.0,9.0,8151,0,0,0,0,0,6.0,12.0,7861,0,0,0,0,0,6.0,12.0,8873,0,0,0,0,0,6.0,12.0,6737,0,0,0,0,0,7.0,12.0,5061,0,0,0,0,0,8.0,12.0,3449,3,30,1,0,0,6.0,12.0,1114,3,30,2,0,0,8.0,12.0,794,3,30,4,0,0,6.0,12.0,5352,4,30,6,0,0,0,,,,7.0,12.0,6332,3,30,8,0,0,0,,,,5.0,12.0,4690,2,30,10,0,0,0,,,,5.0,12.0,1762,2,30,12,0,0,0,,,,3.0,12.0,2387,2,30,14,0,0,0,,,,1.0,12.0,5785,2,30,16,7,10,0,,,,2.0,12.0,2027,2,30,18,3,12,13847,2.0,4700.0,0.0,1.0,12.0,2227,2,30,20,1,12,13000,2.0,3930.0,0.0
5,1.0,1.0,1.0,1.0,1.0,,,,3,5526,46,5,0,2,2,2,2008,1,3.0,42.0,3.0,6917,3,30,3,0,0,0,3.0,42.0,3.0,8815,3,30,4,0,0,4.0,42.0,3.0,5230,3,30,5,0,0,4.0,42.0,6667,3,30,6,0,0,6.0,48.0,13006,3,30,7,0,0,6.0,48.0,7417,3,30,8,0,0,6.0,48.0,1969,3,30,9,0,0,7.0,22.0,769,3,30,10,0,0,8.0,22.0,3034,3,30,12,0,0,6.0,22.0,4859,3,30,14,0,0,8.0,22.0,3291,3,30,16,7,9,6.0,22.0,3066,3,30,18,7,11,0,5.0,982.0,0.0,7.0,22.0,2144,51,30,20,0,0,0,4.0,981.0,0.0,5.0,37.0,7209,2,20,22,7,12,0,3.0,562.0,0.0,5.0,22.0,3334,1,10,24,3,12,0,2.0,554.0,0.0,3.0,48.0,4324,2,22,26,1,12,0,2.0,556.0,0.0,1.0,48.0,4799,2,20,28,7,12,0,,,,2.0,48.0,5090,2,20,30,6,12,0,,,,1.0,48.0,5958,2,20,32,7,12,0,,,
4,,,,1.0,,1.0,1.0,1.0,3,5526,48,5,0,2,0,1,2011,5,3.0,17.0,2.0,5396,0,0,0,0,0,0,3.0,17.0,2.0,3352,0,0,0,0,0,4.0,17.0,3.0,7159,3,30,1,0,0,4.0,17.0,6685,3,30,1,0,0,6.0,48.0,13005,3,30,2,0,0,6.0,48.0,7211,3,30,3,0,0,6.0,48.0,1968,3,30,4,0,0,7.0,48.0,766,3,30,5,0,0,8.0,48.0,1956,4,30,7,0,0,6.0,48.0,6017,4,30,9,0,0,8.0,48.0,5818,4,30,11,0,0,6.0,48.0,1723,3,30,13,0,0,0,,,,7.0,48.0,1198,2,30,15,0,0,0,,,,5.0,48.0,4746,2,30,17,7,10,0,,,,5.0,48.0,323,3,30,19,5,12,0,2.0,0.0,0.0,3.0,48.0,3261,3,74,21,6,12,0,,,,1.0,48.0,2749,3,30,23,0,0,0,2.0,461.0,0.0,2.0,48.0,6067,3,30,25,1,15,10847,2.0,3600.0,0.0,1.0,48.0,7497,2,22,27,1,14,0,2.0,3600.0,0.0
6,,,1.0,1.0,1.0,1.0,1.0,1.0,3,5526,49,5,0,2,1,0,9999,2,3.0,42.0,3.0,6632,0,0,0,0,0,0,3.0,42.0,3.0,4736,0,0,0,0,0,4.0,42.0,4.0,7995,4,30,1,0,0,4.0,42.0,6681,4,30,1,0,0,6.0,48.0,13008,4,30,2,0,0,6.0,48.0,9342,4,30,3,0,0,6.0,48.0,2604,4,30,4,0,0,7.0,48.0,764,4,30,5,0,0,8.0,48.0,278,3,30,7,0,0,6.0,48.0,4573,3,30,9,0,0,8.0,48.0,912,3,30,11,0,0,6.0,48.0,1559,3,30,13,0,0,0,,,,7.0,48.0,797,3,30,15,0,0,0,,,,5.0,48.0,4171,3,30,17,7,11,0,3.0,0.0,0.0,5.0,48.0,60,3,30,19,3,12,0,2.0,0.0,0.0,3.0,48.0,3261,1,10,21,3,12,0,2.0,0.0,0.0,1.0,48.0,3521,1,10,23,6,12,0,2.0,0.0,0.0,2.0,48.0,5294,1,10,25,6,12,0,2.0,0.0,0.0,1.0,48.0,4533,1,10,27,5,12,0,2.0,0.0,0.0
2,,,,,,,1.0,1.0,3,5526,50,0,0,2,0,0,9999,2,3.0,17.0,2.0,5396,0,0,0,0,0,0,3.0,17.0,2.0,3352,0,0,0,0,0,4.0,17.0,3.0,7159,0,0,0,0,0,4.0,17.0,6685,0,0,0,0,0,6.0,48.0,13005,0,0,0,0,0,6.0,48.0,7211,0,0,0,0,0,6.0,48.0,1968,0,0,0,0,0,7.0,48.0,766,0,0,0,0,0,8.0,48.0,1956,0,0,0,0,0,6.0,48.0,6017,5,30,2,0,0,8.0,48.0,5818,5,30,4,0,0,6.0,48.0,1723,4,30,5,0,0,0,,,,7.0,48.0,1198,3,30,7,0,0,0,,,,5.0,48.0,4746,3,30,10,0,0,0,,,,5.0,48.0,323,4,30,11,0,0,0,,,,3.0,48.0,661,2,30,13,0,0,0,,,,1.0,48.0,2749,2,30,15,0,0,0,,,,2.0,48.0,6067,2,30,18,7,12,0,2.0,0.0,0.0,1.0,48.0,7302,1,10,20,3,12,0,2.0,4050.0,0.0
1,,,,1.0,,,,,3,5526,196,0,0,2,0,1,2016,1,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,42.0,7498,4,30,9,0,0,6.0,48.0,13011,4,30,10,0,0,6.0,48.0,9129,4,30,11,0,0,6.0,48.0,4634,4,30,11,0,0,7.0,48.0,767,3,30,12,0,0,8.0,48.0,3734,3,30,15,0,0,6.0,48.0,6814,3,30,17,1,10,8.0,48.0,2819,71,30,19,8,12,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,48.0,4097,3,30,25,0,0,0,,,,5.0,48.0,201,3,30,27,7,12,0,2.0,472.0,0.0,3.0,48.0,3885,3,30,29,1,12,10000,,,,1.0,48.0,692,3,30,31,1,12,19000,,,,2.0,48.0,5020,2,20,33,1,12,0,,,,1.0,48.0,5471,1,10,35,3,12,0,,,
4,1.0,1.0,1.0,1.0,,,,,3,5526,197,0,0,2,1,1,2007,4,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,42.0,7499,3,30,9,0,0,6.0,48.0,13012,3,30,9,0,0,6.0,48.0,8599,3,30,10,0,0,6.0,48.0,4635,3,30,11,0,0,7.0,48.0,770,3,30,12,0,0,8.0,48.0,1110,3,30,14,0,0,6.0,48.0,3881,2,30,16,7,9,8.0,48.0,2464,2,30,18,1,12,6.0,48.0,5432,1,10,20,1,12,0,5.0,416.0,0.0,7.0,48.0,2108,2,20,22,1,12,0,4.0,360.0,0.0,5.0,48.0,391,1,10,24,3,13,0,3.0,360.0,0.0,5.0,48.0,637,1,10,26,1,13,0,2.0,472.0,0.0,3.0,48.0,1658,1,10,28,3,13,0,,,,1.0,48.0,3191,2,22,30,1,13,0,,,,2.0,48.0,5288,1,10,32,1,13,0,,,,1.0,48.0,5859,2,22,34,6,13,0,,,
2,,,,,,,1.0,1.0,3,5527,31,0,0,2,2,0,9999,2,3.0,42.0,2.0,3345,0,0,0,0,0,0,3.0,42.0,2.0,8271,0,0,0,0,0,4.0,42.0,2.0,686,0,0,0,0,0,4.0,42.0,2462,0,0,0,0,0,6.0,48.0,7879,0,0,0,0,0,6.0,48.0,9744,0,0,0,0,0,6.0,48.0,6359,0,0,0,0,0,7.0,48.0,2568,4,30,1,0,0,8.0,48.0,1240,4,30,2,0,0,6.0,48.0,4439,4,30,4,0,0,8.0,48.0,7671,3,30,7,0,0,6.0,48.0,7419,2,30,8,0,0,0,,,,7.0,48.0,5732,2,30,10,0,0,0,,,,5.0,48.0,5473,2,30,12,0,0,0,,,,5.0,48.0,7884,2,30,14,0,0,0,,,,3.0,48.0,2760,2,30,16,7,8,0,,,,1.0,48.0,6754,2,30,18,3,11,0,,,,2.0,48.0,1746,2,30,20,1,13,10847,2.0,4120.0,0.0,1.0,48.0,2742,1,10,22,1,12,0,2.0,4020.0,0.0
2,,,,,,,1.0,1.0,3,5527,32,0,0,2,0,0,9999,2,3.0,42.0,2.0,3345,0,0,0,0,0,0,3.0,42.0,2.0,8271,0,0,0,0,0,4.0,42.0,2.0,686,0,0,0,0,0,4.0,42.0,2462,0,0,0,0,0,6.0,48.0,7879,0,0,0,0,0,6.0,48.0,9744,0,0,0,0,0,6.0,48.0,6359,0,0,0,0,0,7.0,48.0,2568,0,0,0,0,0,8.0,48.0,1240,0,0,0,0,0,6.0,48.0,4439,5,30,2,0,0,8.0,48.0,7671,4,30,5,0,0,6.0,48.0,7419,3,30,7,0,0,0,,,,7.0,48.0,5732,3,30,9,0,0,0,,,,5.0,48.0,5473,3,30,11,0,0,0,,,,5.0,48.0,7884,3,30,13,0,0,0,,,,3.0,48.0,2760,3,30,14,0,0,0,,,,1.0,48.0,6754,3,30,16,7,10,0,,,,2.0,48.0,1746,3,30,19,1,12,10847,2.0,4720.0,0.0,1.0,48.0,2742,2,40,21,1,12,17000,2.0,4720.0,0.0
5,,,,1.0,1.0,1.0,1.0,1.0,3,5534,32,5,0,2,0,0,9999,2,3.0,32.0,5.0,3750,0,0,0,0,0,0,3.0,32.0,4.0,2910,0,0,0,0,0,4.0,32.0,4.0,4333,0,0,0,0,0,4.0,32.0,736,5,60,1,0,0,6.0,37.0,7884,5,60,2,0,0,6.0,37.0,7231,5,60,2,0,0,6.0,37.0,276,5,60,3,0,0,7.0,37.0,2009,5,60,4,0,0,8.0,37.0,582,5,60,6,0,0,6.0,37.0,1663,5,60,8,0,0,8.0,37.0,2676,5,60,10,0,0,6.0,37.0,169,5,60,12,0,0,0,,,,7.0,37.0,5997,5,60,15,0,0,0,,,,5.0,37.0,905,5,60,16,7,10,0,,,,5.0,37.0,2524,51,60,18,7,12,0,2.0,476.0,0.0,3.0,37.0,532,51,60,20,0,0,0,2.0,476.0,0.0,1.0,37.0,1730,4,60,22,3,16,0,2.0,373.0,0.0,2.0,37.0,137,4,60,24,3,16,18000,2.0,2015.0,0.0,1.0,37.0,400,4,60,26,1,16,11000,2.0,2015.0,0.0
6,,1.0,1.0,1.0,1.0,1.0,1.0,,3,5537,41,5,0,2,4,0,9999,2,3.0,23.0,4.0,5951,4,30,1,0,0,0,3.0,23.0,4.0,6161,4,30,1,0,0,4.0,23.0,4.0,8590,3,30,2,0,0,4.0,23.0,2078,5,60,4,0,0,6.0,28.0,7885,5,60,4,0,0,6.0,28.0,8462,5,60,5,0,0,6.0,28.0,800,5,60,6,0,0,7.0,28.0,1445,5,60,7,0,0,8.0,28.0,559,4,60,9,0,0,6.0,28.0,3356,4,60,11,0,0,8.0,28.0,3904,3,60,13,0,0,6.0,28.0,4082,3,60,15,0,0,0,,,,7.0,28.0,2963,3,60,17,7,11,0,4.0,476.0,0.0,5.0,28.0,3573,3,60,19,1,14,0,3.0,411.0,0.0,5.0,28.0,4102,3,60,21,1,15,10716,2.0,472.0,0.0,3.0,28.0,6119,3,60,23,3,14,10400,2.0,524.0,0.0,1.0,28.0,5862,2,60,26,3,14,10000,2.0,472.0,0.0,2.0,28.0,7673,2,60,28,3,14,10847,2.0,3600.0,0.0,1.0,28.0,5165,2,60,29,1,14,11000,,,
2,,,,,,,1.0,1.0,3,5537,43,5,0,2,0,1,2016,1,3.0,23.0,4.0,5951,0,0,0,0,0,0,3.0,23.0,4.0,6161,0,0,0,0,0,4.0,23.0,4.0,8590,4,30,1,0,0,4.0,23.0,2078,6,60,2,0,0,6.0,28.0,7885,6,60,2,0,0,6.0,28.0,8462,6,60,3,0,0,6.0,28.0,800,6,60,4,0,0,7.0,28.0,1445,6,60,5,0,0,8.0,28.0,559,5,60,7,0,0,6.0,28.0,3356,5,60,9,0,0,8.0,28.0,3904,4,60,11,0,0,6.0,28.0,4082,4,60,13,0,0,0,,,,7.0,28.0,2963,4,60,15,0,0,0,,,,5.0,28.0,7397,1,10,17,3,10,0,,,,5.0,28.0,3336,2,22,19,3,10,0,,,,3.0,28.0,2525,2,22,21,3,10,0,,,,1.0,28.0,8592,2,22,24,6,10,0,,,,2.0,48.0,5808,2,20,25,6,10,0,2.0,0.0,0.0,1.0,48.0,4738,2,20,27,6,10,0,2.0,0.0,0.0
2,,,,,,,1.0,1.0,3,5537,45,0,0,2,3,1,2012,4,3.0,23.0,3.0,4486,0,0,0,0,0,0,3.0,23.0,3.0,5247,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,23.0,2784,0,0,0,0,0,6.0,28.0,7887,5,30,1,0,0,6.0,28.0,7152,5,30,1,0,0,6.0,28.0,798,5,30,2,0,0,7.0,28.0,1096,5,30,3,0,0,8.0,28.0,384,5,30,5,0,0,6.0,28.0,6339,5,30,7,0,0,8.0,28.0,3759,5,30,9,0,0,6.0,28.0,5255,5,30,11,0,0,0,,,,7.0,28.0,6508,5,30,13,0,0,0,,,,5.0,28.0,3366,3,30,15,0,0,0,,,,5.0,28.0,994,3,30,17,1,10,1000,,,,3.0,28.0,3524,1,10,19,7,13,0,,,,1.0,28.0,5342,1,10,21,3,13,0,,,,2.0,28.0,5768,1,10,23,1,13,0,2.0,3600.0,0.0,1.0,28.0,4901,1,10,25,1,16,0,2.0,4720.0,0.0
2,,,,,,,1.0,1.0,3,5537,46,0,0,2,0,0,9999,2,3.0,23.0,2.0,4402,0,0,0,0,0,0,3.0,23.0,3.0,4083,0,0,0,0,0,4.0,23.0,3.0,460,0,0,0,0,0,4.0,23.0,2756,0,0,0,0,0,6.0,28.0,7891,0,0,0,0,0,6.0,28.0,8207,4,30,1,0,0,6.0,28.0,658,4,30,1,0,0,7.0,28.0,4316,4,30,2,0,0,,,0,0,0,0,0,0,6.0,28.0,7150,4,30,6,0,0,8.0,28.0,5668,4,30,8,0,0,6.0,28.0,2102,4,30,10,0,0,0,,,,7.0,28.0,2238,4,30,12,0,0,0,,,,5.0,28.0,6383,4,30,14,0,0,0,,,,5.0,28.0,3307,3,30,16,7,9,0,,,,3.0,28.0,4363,3,30,18,7,11,6000,,,,1.0,28.0,8201,3,30,21,7,12,2000,,,,2.0,28.0,7641,3,30,22,1,14,3000,2.0,3640.0,0.0,1.0,28.0,5590,3,30,24,1,14,11000,2.0,4760.0,0.0
2,,,,,,,1.0,1.0,3,5537,47,0,0,2,0,0,9999,2,3.0,23.0,5.0,5952,0,0,0,0,0,0,3.0,23.0,5.0,4085,0,0,0,0,0,4.0,23.0,5.0,2255,0,0,0,0,0,4.0,23.0,2782,0,0,0,0,0,6.0,28.0,16600,0,0,0,0,0,6.0,28.0,7664,0,0,0,0,0,6.0,28.0,4901,3,30,1,0,0,7.0,28.0,3841,3,30,2,0,0,8.0,28.0,4796,4,30,4,0,0,6.0,28.0,6284,4,30,6,0,0,8.0,28.0,7567,4,30,8,0,0,6.0,28.0,6337,4,30,10,0,0,0,,,,7.0,28.0,3086,4,30,12,0,0,0,,,,5.0,28.0,7862,4,30,14,0,0,0,,,,5.0,28.0,7995,4,30,16,7,11,0,,,,3.0,28.0,6148,4,30,18,1,13,7000,,,,1.0,28.0,8740,4,30,21,7,15,0,,,,2.0,28.0,6245,3,30,22,7,15,4000,2.0,4760.0,0.0,1.0,28.0,7716,3,30,24,7,15,0,2.0,4030.0,0.0
2,,,,,,,1.0,1.0,3,5537,49,0,0,2,3,0,9999,2,3.0,23.0,4.0,3798,0,0,0,0,0,0,3.0,23.0,4.0,4089,0,0,0,0,0,4.0,23.0,4.0,1720,0,0,0,0,0,4.0,23.0,2082,0,0,0,0,0,6.0,28.0,7886,0,0,0,0,0,6.0,28.0,8206,0,0,0,0,0,6.0,28.0,3993,0,0,0,0,0,7.0,28.0,3207,0,0,0,0,0,8.0,28.0,1307,4,60,1,0,0,6.0,28.0,6567,4,60,3,0,0,8.0,28.0,4559,3,60,5,0,0,6.0,28.0,3182,3,60,7,0,0,0,,,,7.0,28.0,3877,2,30,9,0,0,0,,,,5.0,28.0,4363,3,30,11,0,0,0,,,,5.0,28.0,3292,3,35,13,0,0,0,,,,3.0,28.0,842,3,35,15,0,0,0,,,,1.0,28.0,5906,3,35,17,1,10,0,,,,2.0,28.0,8395,3,33,19,1,10,0,2.0,4720.0,0.0,1.0,28.0,8343,1,10,21,3,12,0,2.0,4430.0,0.0
2,,,,,,,1.0,1.0,3,5537,50,0,0,2,0,0,9999,2,3.0,23.0,5.0,5952,0,0,0,0,0,0,3.0,23.0,5.0,4085,0,0,0,0,0,4.0,23.0,5.0,2255,0,0,0,0,0,4.0,23.0,2782,0,0,0,0,0,6.0,28.0,16600,0,0,0,0,0,6.0,28.0,7664,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,8.0,28.0,4796,5,30,1,0,0,6.0,28.0,6284,5,30,3,0,0,8.0,28.0,7567,5,30,5,0,0,6.0,28.0,6337,5,30,7,0,0,0,,,,7.0,28.0,3086,5,30,8,0,0,0,,,,5.0,28.0,7862,5,30,11,0,0,0,,,,5.0,28.0,7995,5,30,13,0,0,0,,,,3.0,28.0,6148,5,30,15,0,0,0,,,,1.0,28.0,8740,5,30,17,7,12,0,,,,2.0,28.0,6245,4,30,19,7,13,0,2.0,4720.0,0.0,1.0,28.0,7716,4,30,21,7,14,0,2.0,0.0,0.0
1,,,,,,,,1.0,3,5537,53,0,0,2,0,0,9999,2,3.0,23.0,5.0,5952,0,0,0,0,0,0,3.0,23.0,5.0,4085,0,0,0,0,0,4.0,23.0,5.0,2255,0,0,0,0,0,4.0,23.0,2782,0,0,0,0,0,6.0,28.0,16600,0,0,0,0,0,6.0,28.0,7664,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,8.0,28.0,4796,0,0,0,0,0,6.0,28.0,6284,6,30,1,0,0,8.0,28.0,7567,6,30,3,0,0,6.0,28.0,6337,6,30,4,0,0,0,,,,7.0,28.0,3086,6,30,6,0,0,0,,,,5.0,28.0,7862,6,30,8,0,0,0,,,,5.0,28.0,7995,6,30,10,0,0,0,,,,3.0,28.0,6148,6,30,12,0,0,0,,,,1.0,28.0,8740,6,30,15,0,0,0,,,,2.0,28.0,6245,5,30,16,7,11,0,,,,1.0,28.0,7716,5,30,18,7,13,0,2.0,5860.0,0.0
2,,,,,,,1.0,1.0,3,5537,54,0,0,2,0,0,9999,2,3.0,23.0,2.0,1285,0,0,0,0,0,0,3.0,23.0,2.0,1263,0,0,0,0,0,4.0,23.0,1.0,2068,0,0,0,0,0,,,0,0,0,0,0,0,6.0,28.0,7888,0,0,0,0,0,6.0,28.0,7896,0,0,0,0,0,6.0,28.0,3080,0,0,0,0,0,7.0,28.0,1447,0,0,0,0,0,8.0,28.0,4652,0,0,0,0,0,6.0,28.0,6566,4,30,2,0,0,8.0,28.0,6167,4,30,3,0,0,6.0,28.0,7316,4,30,6,0,0,0,,,,7.0,28.0,2152,4,30,7,0,0,0,,,,5.0,28.0,4124,4,30,9,0,0,0,,,,5.0,28.0,2380,4,30,11,0,0,0,,,,3.0,28.0,1550,4,30,13,0,0,0,,,,1.0,28.0,5335,4,30,15,0,0,800,,,,2.0,28.0,5159,4,30,17,1,11,1800,2.0,5160.0,0.0,1.0,28.0,4898,3,30,19,1,11,11000,2.0,5165.0,0.0
1,,,,,,,,1.0,3,5537,55,0,0,2,0,0,9999,2,3.0,23.0,4.0,3798,0,0,0,0,0,0,3.0,23.0,4.0,4089,0,0,0,0,0,4.0,23.0,4.0,1720,0,0,0,0,0,4.0,23.0,2082,0,0,0,0,0,6.0,28.0,7886,0,0,0,0,0,6.0,28.0,8206,0,0,0,0,0,6.0,28.0,3993,0,0,0,0,0,7.0,28.0,3207,0,0,0,0,0,8.0,28.0,1307,0,0,0,0,0,6.0,28.0,6568,3,30,1,0,0,8.0,28.0,1858,3,30,3,0,0,6.0,28.0,2931,3,30,5,0,0,0,,,,7.0,28.0,3560,3,30,7,0,0,0,,,,5.0,28.0,4803,3,30,9,0,0,0,,,,5.0,28.0,1187,3,30,10,0,0,0,,,,3.0,28.0,1152,3,30,12,0,0,0,,,,1.0,28.0,5847,3,30,15,0,0,0,,,,2.0,28.0,6370,3,30,17,1,11,0,,,,1.0,28.0,5139,3,30,18,1,12,11000,2.0,2300.0,0.0
1,,,,,,,1.0,,3,5537,185,0,0,2,3,1,2016,1,3.0,23.0,3.0,4169,0,0,0,0,0,0,3.0,23.0,3.0,2513,0,0,0,0,0,4.0,23.0,3.0,582,0,0,0,0,0,4.0,23.0,2078,0,0,0,0,0,6.0,28.0,7885,0,0,0,0,0,6.0,28.0,8462,0,0,0,0,0,6.0,28.0,800,0,0,0,0,0,7.0,28.0,1445,0,0,0,0,0,8.0,28.0,559,6,60,8,0,0,6.0,28.0,3356,6,60,10,0,0,8.0,28.0,3904,5,60,12,0,0,6.0,28.0,4082,5,60,14,0,0,0,,,,7.0,28.0,2963,5,60,16,7,10,0,,,,5.0,28.0,3573,4,60,18,1,12,7189,,,,5.0,28.0,5014,1,10,20,5,11,0,,,,3.0,28.0,2099,1,10,22,3,11,0,,,,1.0,28.0,8614,2,22,25,3,11,0,,,,2.0,28.0,8094,2,20,27,3,11,0,2.0,4510.0,0.0,1.0,28.0,5455,2,20,28,1,11,0,,,
2,,,,,,,1.0,1.0,3,5537,193,0,0,2,3,0,9999,2,3.0,23.0,3.0,4169,0,0,0,0,0,0,3.0,23.0,3.0,2513,0,0,0,0,0,4.0,23.0,3.0,582,0,0,0,0,0,4.0,23.0,2078,0,0,0,0,0,6.0,28.0,7885,0,0,0,0,0,6.0,28.0,8462,0,0,0,0,0,6.0,28.0,800,0,0,0,0,0,7.0,28.0,1445,0,0,0,0,0,8.0,28.0,559,0,0,0,0,0,6.0,28.0,3356,8,60,9,0,0,8.0,28.0,3904,7,60,11,0,0,6.0,28.0,4082,7,60,13,0,0,0,,,,7.0,28.0,2963,7,60,15,0,0,0,,,,5.0,28.0,3573,6,60,17,7,10,0,,,,5.0,28.0,4586,2,40,19,0,0,0,,,,3.0,28.0,5182,1,10,21,1,12,0,,,,1.0,28.0,7232,1,10,24,3,12,0,,,,2.0,28.0,5820,1,10,25,1,12,0,2.0,4600.0,0.0,1.0,28.0,5330,1,10,27,1,12,0,2.0,5610.0,0.0
1,,,,,,,,1.0,3,5542,33,0,0,2,0,0,9999,2,3.0,10.0,4.0,1725,0,0,0,0,0,0,3.0,10.0,4.0,1026,0,0,0,0,0,4.0,10.0,5.0,7815,0,0,0,0,0,4.0,10.0,6035,0,0,0,0,0,6.0,13.0,7898,0,0,0,0,0,6.0,13.0,9364,0,0,0,0,0,6.0,13.0,1311,0,0,0,0,0,7.0,13.0,5049,0,0,0,0,0,8.0,13.0,560,0,0,0,0,0,6.0,13.0,6325,2,30,1,0,0,8.0,13.0,7768,3,30,2,0,0,6.0,13.0,3031,3,30,3,0,0,0,,,,7.0,13.0,5782,2,30,6,0,0,0,,,,5.0,13.0,6692,2,30,8,0,0,0,,,,5.0,13.0,3066,2,30,10,0,0,0,,,,3.0,13.0,5156,2,30,12,0,0,0,,,,1.0,13.0,6140,3,33,14,0,0,0,,,,2.0,13.0,41,3,33,15,0,0,0,,,,1.0,13.0,2071,3,33,18,7,11,0,2.0,4220.0,0.0
