# Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR
0,2,45,21,0,0,19
0,2,41,32,1,17,19
2,2,42,26,6,12,19
1,1,18,23,1,14,19
0,2,45,31,1,17,19
0,2,45,27,1,16,19
0,2,45,23,1,16,19
0,2,34,28,1,14,19
0,2,0,0,0,0,19
0,2,21,27,3,13,19
0,2,21,23,3,12,19
1,2,21,22,1,12,19
0,2,21,18,7,11,19
1,2,39,20,3,13,19
0,2,36,18,7,11,19
0,2,0,0,0,0,19
0,2,29,24,0,0,19
0,2,29,20,0,0,19
0,2,39,24,1,11,19
0,2,54,20,1,13,19
2,1,0,0,0,0,19
2,1,21,33,1,13,19
0,2,21,20,0,0,19
2,1,20,35,6,11,19
0,2,17,29,1,14,19
0,2,0,0,0,0,19
0,2,1,21,1,12,19
0,2,47,20,1,11,19
2,1,47,30,1,12,19
0,2,42,17,0,0,19
2,2,6,25,1,11,19
0,2,45,30,1,16,19
0,2,17,31,1,16,19
0,2,0,0,0,0,19
0,2,19,23,1,13,19
0,2,19,17,1,13,19
2,1,19,32,1,11,19
2,2,19,22,1,11,19
0,2,19,34,1,16,19
0,2,17,30,1,15,19
0,2,17,25,1,17,19
0,2,18,22,3,16,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
3,2,36,28,6,12,19
1,1,36,32,1,16,19
1,4,42,30,7,14,19
0,1,0,0,0,0,19
1,1,12,26,6,15,19
3,1,0,28,1,14,19
0,2,6,29,1,16,19
0,2,17,20,1,13,19
0,2,36,30,3,16,19
0,2,25,26,1,17,19
0,2,36,23,1,17,19
0,2,36,21,7,14,19
0,1,32,34,1,16,19
2,1,6,28,1,12,19
0,2,12,28,1,17,19
0,2,6,17,7,11,19
0,2,19,23,1,16,19
0,2,19,18,1,13,19
0,2,18,21,0,0,19
0,2,34,21,0,0,19
1,1,39,34,1,17,19
0,2,45,25,1,13,19
0,2,45,18,1,12,19
0,1,6,30,1,17,19
0,2,6,28,1,16,19
0,2,42,18,1,12,19
0,2,29,19,7,12,19
1,1,0,0,0,0,19
0,2,18,18,7,12,19
2,1,21,27,1,17,19
0,2,35,28,1,13,19
0,2,35,22,1,12,19
0,2,6,32,1,12,19
0,2,6,24,1,16,19
0,2,6,22,0,0,19
1,1,8,22,1,16,19
0,2,6,21,0,0,19
0,2,0,0,0,0,19
0,2,6,19,1,13,19
0,2,6,17,1,11,19
0,2,33,20,7,12,19
0,2,33,18,7,11,19
1,1,0,0,0,0,19
0,1,26,29,1,16,19
0,1,18,34,3,16,19
0,2,37,24,1,15,19
0,1,6,20,1,12,19
2,1,0,0,0,0,19
0,2,0,0,0,0,19
3,1,42,34,1,17,19
2,1,19,31,1,14,19
0,2,17,28,0,0,19
0,2,8,25,1,16,19
0,2,12,21,1,12,19
1,2,13,23,1,12,19
2,5,48,21,1,12,19
0,2,48,18,3,10,19
0,2,36,20,7,14,19
2,1,20,27,1,16,19
0,1,20,23,1,17,19
3,1,49,33,1,12,19
0,2,32,26,1,12,19
0,2,39,18,7,11,19
1,1,45,28,1,16,19
0,2,19,24,1,14,19
0,2,19,21,7,14,19
0,2,29,27,1,17,19
1,2,34,33,9,0,19
0,2,34,21,0,0,19
0,2,48,23,1,0,19
0,2,48,19,1,14,19
0,2,27,34,1,17,19
2,2,37,27,1,15,19
0,2,37,27,1,12,19
1,2,37,24,3,11,19
0,2,37,23,7,14,19
0,2,37,18,1,11,19
0,2,36,26,1,14,19
0,2,34,18,7,11,19
0,2,34,34,1,13,19
0,2,42,23,1,14,19
3,1,37,34,1,13,19
0,2,37,20,1,12,19
4,1,8,32,1,14,19
0,2,8,20,7,14,19
0,2,34,22,1,13,19
0,2,37,26,1,17,19
0,2,21,22,0,0,19
2,1,21,32,1,12,19
0,2,53,26,1,12,19
0,2,0,0,0,0,19
0,2,49,22,1,14,19
1,2,0,0,0,0,19
0,2,55,20,0,0,19
0,4,0,0,0,0,19
0,2,0,0,0,0,19
0,2,42,19,0,0,19
0,2,6,28,1,17,19
0,2,34,20,1,14,19
0,2,48,17,7,11,19
0,2,26,22,1,17,19
0,2,41,19,1,12,19
1,2,48,27,1,14,19
1,1,48,26,1,13,19
4,2,1,29,3,12,19
0,2,1,35,1,12,19
1,2,26,31,1,16,19
0,2,38,30,7,15,19
0,2,26,29,3,17,19
0,2,47,27,2,12,19
1,4,12,29,2,14,19
1,1,6,31,6,16,19
0,2,6,26,1,16,19
0,2,37,25,1,16,19
0,2,6,24,1,16,19
0,2,6,22,0,0,19
0,2,37,21,0,0,19
2,4,0,0,0,0,19
0,2,21,26,1,12,19
2,1,12,30,6,14,19
0,2,37,22,0,0,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
1,1,53,28,1,12,19
2,2,55,31,1,11,19
1,1,34,33,1,16,19
0,2,42,29,1,17,19
0,2,36,27,1,16,19
0,2,34,18,1,11,19
1,2,40,30,1,13,19
1,4,8,27,1,13,19
0,1,8,21,6,12,19
0,1,53,32,1,17,19
0,2,0,26,1,17,19
0,2,53,19,1,12,19
0,2,17,30,1,12,19
0,2,42,29,1,12,19
0,2,42,25,3,14,19
0,2,42,22,1,12,19
0,2,42,18,1,12,19
2,2,42,32,1,12,19
0,2,42,27,1,16,19
1,2,42,23,1,12,19
0,2,42,21,0,0,19
0,2,42,19,0,0,19
0,2,48,26,1,10,19
2,1,28,33,1,14,19
3,1,4,32,1,12,19
0,2,53,20,1,12,19
0,2,17,24,1,16,19
2,1,12,34,1,16,19
0,2,17,31,1,17,19
1,2,34,30,1,15,19
0,1,36,28,1,17,19
3,4,29,35,1,12,19
2,1,29,28,1,8,19
4,4,29,30,1,12,19
0,2,4,20,1,13,19
0,2,0,0,0,0,19
0,2,19,22,1,16,19
0,2,21,23,1,99,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
2,1,46,33,1,15,19
0,1,0,0,0,0,19
0,2,27,30,1,14,19
0,2,27,23,1,16,19
0,2,27,18,3,11,19
0,1,0,0,0,0,19
0,2,27,26,1,17,19
0,2,27,25,1,16,19
2,1,39,32,1,16,19
3,2,0,0,0,0,19
3,4,30,32,1,10,19
0,2,6,27,1,17,19
0,2,0,0,0,0,19
2,2,8,27,6,16,19
0,2,8,23,1,15,19
0,2,29,26,1,12,19
0,2,42,22,1,12,19
0,2,42,19,9,99,19
2,1,34,32,1,12,19
1,1,42,30,1,12,19
0,1,21,29,6,16,19
1,4,51,32,1,17,19
0,2,37,21,1,15,19
0,2,55,31,1,14,19
0,1,55,27,1,16,19
0,2,55,26,5,12,19
3,1,55,26,1,12,19
0,2,0,0,0,0,19
2,2,55,24,1,13,19
0,2,47,22,1,16,19
3,1,6,34,1,16,19
1,1,6,30,1,17,19
1,2,39,21,6,12,19
0,2,41,18,7,11,19
0,2,41,24,1,13,19
0,2,41,20,1,12,19
2,1,0,0,0,0,19
0,2,41,22,1,12,19
0,2,0,0,0,0,19
3,1,26,30,1,16,19
2,1,29,30,6,14,19
0,2,27,30,1,17,19
1,1,29,28,1,17,19
0,2,27,18,7,12,19
1,1,13,28,6,12,19
0,2,17,24,1,15,19
0,2,42,23,1,16,19
0,2,51,19,1,14,19
0,2,34,18,7,12,19
0,2,55,21,0,0,19
2,1,9,34,1,16,19
1,2,9,27,1,12,19
0,2,27,28,1,16,19
0,2,9,34,1,16,19
3,1,48,34,1,17,19
0,1,47,21,1,12,19
0,1,47,30,1,16,19
2,2,18,27,6,13,19
0,2,18,17,0,0,19
0,2,24,29,1,16,19
0,2,12,27,1,16,19
0,2,39,22,1,14,19
0,2,39,18,1,11,19
1,2,37,24,3,13,19
1,2,37,21,3,10,19
0,2,42,18,3,12,19
0,2,42,23,6,12,19
0,2,47,19,1,13,19
0,2,47,18,1,11,19
0,2,28,19,0,0,19
0,2,26,31,5,16,19
1,2,28,31,1,16,19
1,2,28,25,1,14,19
0,2,41,22,0,0,19
0,2,41,19,0,0,19
2,1,55,32,1,13,19
0,2,33,27,1,17,19
0,2,13,27,1,16,19
0,2,36,31,1,17,19
1,1,13,21,6,12,19
0,1,36,26,1,17,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
0,2,41,24,9,13,19
0,2,30,25,1,16,19
0,2,30,24,0,0,19
0,2,39,17,1,10,19
4,1,39,33,1,12,19
1,1,0,0,0,0,19
1,1,48,32,6,14,19
0,2,27,20,1,14,19
0,2,48,33,1,17,19
0,1,6,31,2,17,19
2,1,45,26,1,16,19
0,1,0,0,0,0,19
0,2,0,0,0,0,19
0,2,34,24,1,17,19
0,2,34,19,1,10,19
0,2,28,21,1,14,19
0,2,28,18,1,11,19
1,2,0,0,0,0,19
1,1,28,27,1,15,19
0,1,6,26,1,17,19
2,1,42,24,1,13,19
1,2,42,22,0,0,19
2,1,29,29,1,14,19
0,1,6,20,1,15,19
5,4,47,32,1,12,19
0,2,47,18,3,12,19
0,1,39,32,1,14,19
0,2,37,23,1,14,19
0,2,55,17,1,11,19
0,2,6,24,1,16,19
0,2,53,22,1,16,19
0,2,53,20,1,12,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
0,2,34,18,7,12,19
2,1,33,33,1,14,19
0,2,1,22,1,12,19
3,2,51,30,6,12,19
0,4,12,31,1,12,19
0,1,13,23,3,16,19
0,1,26,20,1,14,19
1,4,18,31,6,12,19
1,1,26,24,1,15,19
0,2,26,24,1,16,19
0,2,0,0,0,0,19
2,5,40,34,6,12,19
2,5,40,29,7,11,19
1,2,40,34,1,12,19
2,1,16,33,1,12,19
5,2,0,0,0,0,19
0,2,40,20,1,12,19
0,2,41,25,1,12,19
0,2,41,18,1,13,19
4,1,40,29,6,12,19
0,2,16,18,8,12,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
1,1,48,33,1,14,19
0,2,48,21,1,12,19
1,1,48,25,6,12,19
1,1,47,31,1,17,19
1,1,0,0,0,0,19
2,1,37,34,1,16,19
2,1,37,33,2,16,19
0,2,33,19,7,13,19
1,1,25,31,6,17,19
0,2,25,23,5,11,19
0,2,25,22,1,0,19
0,2,25,20,1,0,19
2,1,27,25,1,12,19
1,1,51,31,1,16,19
0,2,51,27,1,17,19
0,2,13,20,0,0,19
2,2,51,21,1,12,19
0,2,51,18,3,12,19
0,2,51,17,1,12,19
0,2,51,22,0,0,19
0,2,51,19,7,12,19
0,2,51,26,7,17,19
1,2,51,22,6,12,19
0,1,33,28,1,15,19
0,2,25,27,1,16,19
1,2,29,31,1,99,19
1,2,29,25,1,13,19
0,2,29,26,1,16,19
0,2,29,18,1,12,19
4,1,5,30,1,12,19
0,2,47,25,1,16,19
0,2,13,24,9,99,19
2,1,37,34,6,15,19
0,1,0,0,0,0,19
0,2,48,26,1,14,19
0,2,48,25,1,14,19
1,1,51,34,6,16,19
0,2,48,22,1,15,19
0,2,27,29,1,17,19
0,2,27,28,1,16,19
0,1,47,24,1,17,19
0,1,41,34,1,16,19
1,4,25,31,1,16,19
0,1,13,28,1,17,19
0,2,13,27,1,16,19
0,2,48,21,0,0,19
0,2,48,18,1,13,19
0,2,50,22,3,16,19
0,2,41,32,1,13,19
0,2,0,0,0,0,19
0,2,8,17,7,12,19
0,2,8,33,1,16,19
3,1,8,34,6,16,19
1,1,8,29,1,17,19
0,2,8,21,7,14,19
0,2,8,17,7,11,19
3,1,8,31,1,14,19
3,4,42,34,6,11,19
2,2,5,27,7,13,19
1,2,47,27,1,13,19
0,2,5,26,1,12,19
8,5,48,34,6,12,19
3,2,0,0,0,0,19
2,1,8,29,3,99,19
0,2,48,21,3,12,19
4,2,26,33,3,12,19
1,1,47,30,1,17,19
0,2,48,19,3,11,19
1,1,0,0,0,0,19
1,1,21,29,1,16,19
0,2,25,34,1,16,19
0,2,25,30,1,14,19
0,2,6,22,1,16,19
0,2,0,0,0,0,19
1,1,26,30,1,16,19
0,2,12,17,7,11,19
0,2,0,0,0,0,19
0,1,13,30,1,16,19
0,2,29,17,7,12,19
0,2,27,33,2,17,19
2,1,8,34,6,14,19
0,2,12,20,3,12,19
0,2,0,0,0,0,19
3,1,18,34,6,16,19
0,2,18,30,1,17,19
0,1,48,28,1,16,19
0,1,8,28,1,17,19
0,2,42,23,1,16,19
0,1,36,24,1,16,19
3,2,48,32,1,12,19
0,2,48,18,7,13,19
0,2,0,0,0,0,19
0,2,37,20,7,14,19
1,1,25,32,1,16,19
0,2,25,29,1,16,19
0,2,36,34,1,17,19
0,2,36,31,1,17,19
0,1,6,26,1,17,19
0,2,0,0,0,0,19
2,1,36,32,1,16,19
1,1,36,32,1,17,19
1,1,12,34,1,16,19
0,2,25,34,2,17,19
3,1,45,32,1,12,19
0,2,42,19,7,11,19
0,2,13,19,7,13,19
3,2,18,29,1,12,19
0,4,24,28,1,17,19
0,2,16,27,1,17,19
0,2,26,18,1,12,19
1,1,26,30,1,16,19
0,2,26,28,1,17,19
4,1,26,26,6,14,19
0,1,26,26,1,17,19
1,1,26,22,6,16,19
0,2,8,26,1,16,19
0,2,6,22,1,13,19
4,1,29,32,1,12,19
0,1,20,29,1,16,19
1,1,27,25,6,16,19
0,2,20,23,1,13,19
0,2,12,21,0,0,19
0,2,25,18,1,12,19
0,2,39,19,3,11,19
0,2,41,18,7,12,19
0,2,48,31,1,13,19
1,2,6,22,3,11,19
2,2,6,30,1,12,19
0,2,12,34,1,10,19
0,2,5,26,1,17,19
1,1,5,22,8,12,19
2,5,18,33,1,13,19
0,2,21,31,5,12,19
2,1,18,28,1,10,19
0,2,21,25,3,10,19
0,2,53,27,1,16,19
1,2,53,21,1,12,19
0,2,53,30,3,12,19
1,1,30,28,1,12,19
2,1,21,29,6,16,19
0,2,20,28,1,17,19
0,2,34,17,1,11,19
3,1,5,30,1,13,19
2,2,36,28,1,12,19
0,2,13,17,7,11,19
0,2,36,24,1,16,19
0,2,36,23,1,16,19
0,2,51,34,1,17,19
0,1,49,24,1,15,19
0,2,49,21,1,14,19
0,2,37,17,7,11,19
1,1,6,29,1,17,19
0,2,1,18,3,12,19
0,2,47,20,1,12,19
0,4,38,25,1,17,19
4,1,19,31,6,99,19
2,2,20,33,1,16,19
2,1,20,29,1,12,19
0,1,47,24,1,15,19
1,1,26,30,1,17,19
0,4,26,27,1,13,19
0,2,0,0,0,0,19
0,2,26,18,7,12,19
0,2,54,27,1,16,19
0,2,54,25,1,12,19
1,2,54,24,1,12,19
0,2,54,19,3,9,19
0,2,27,23,1,16,19
0,2,27,17,7,11,19
0,1,26,32,1,17,19
0,2,37,31,1,16,19
0,2,41,28,1,13,19
0,2,35,28,1,16,19
0,2,35,26,7,17,19
0,2,39,18,1,11,19
1,2,55,24,6,15,19
0,2,17,19,3,14,19
3,4,26,35,1,11,19
0,2,48,32,1,14,19
0,1,0,0,0,0,19
1,1,12,30,1,17,19
1,1,40,29,1,17,19
0,2,0,26,1,17,19
0,2,26,24,1,17,19
0,2,0,23,0,0,19
0,1,36,32,1,17,19
3,1,29,30,6,16,19
2,1,29,29,6,12,19
2,2,29,27,1,12,19
3,1,29,26,1,12,19
0,2,48,19,0,0,19
1,2,37,25,1,12,19
0,2,0,0,0,0,19
0,2,18,28,1,15,19
0,2,18,23,1,12,19
2,1,18,31,1,15,19
1,2,18,30,1,12,19
0,2,18,24,1,14,19
0,2,18,23,1,13,19
0,2,18,20,3,11,19
1,2,18,25,1,12,19
0,2,51,19,1,13,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
1,1,39,27,6,16,19
0,2,39,24,1,16,19
0,2,36,28,1,17,19
0,2,36,26,1,16,19
0,2,36,19,7,13,19
0,2,17,28,1,17,19
0,2,41,28,1,9,19
0,4,0,0,0,0,19
0,4,18,29,1,15,19
0,2,5,21,1,13,19
0,2,47,18,1,11,19
0,2,45,32,3,16,19
0,2,37,30,1,16,19
0,2,34,23,1,14,19
0,2,36,20,0,0,19
0,2,36,18,1,10,19
0,1,51,29,1,17,19
0,2,21,30,1,14,19
0,2,41,29,1,16,19
0,2,24,23,1,12,19
0,2,25,26,1,17,19
0,2,25,26,1,17,19
0,2,6,30,5,17,19
1,2,17,29,6,12,19
2,2,17,27,6,11,19
2,1,25,29,6,15,19
0,2,44,23,1,16,19
0,1,8,25,1,16,19
0,2,6,23,1,16,19
0,2,25,21,0,0,19
0,2,25,17,1,11,19
0,2,6,17,7,11,19
0,2,6,17,7,11,19
0,2,1,17,7,10,19
1,1,1,26,6,12,19
0,2,48,18,1,13,19
0,2,27,24,1,14,19
1,1,0,0,0,0,19
0,2,6,31,1,16,19
0,2,9,22,0,0,19
0,2,48,28,1,14,19
0,2,48,20,1,11,19
1,2,39,35,1,13,19
0,2,39,33,1,14,19
0,2,39,31,1,16,19
0,2,39,17,1,10,19
1,1,29,32,1,16,19
0,2,17,20,3,12,19
0,2,17,21,1,13,19
0,1,4,27,1,12,19
1,2,4,25,3,9,19
3,1,18,29,6,16,19
0,1,18,27,1,12,19
0,2,18,25,1,17,19
0,2,12,23,1,9,19
0,2,47,22,1,16,19
0,2,18,18,1,12,19
2,4,18,32,1,12,19
3,2,18,29,1,12,19
2,1,18,31,1,14,19
1,2,18,32,1,14,19
0,2,18,26,1,14,19
0,2,18,17,7,11,19
2,1,0,0,0,0,19
0,1,0,0,0,0,19
1,4,18,31,6,15,19
0,4,48,27,1,17,19
0,2,55,24,1,16,19
0,2,18,22,0,0,19
0,1,20,30,1,14,19
0,2,36,21,3,11,19
0,2,6,20,7,14,19
1,2,45,24,1,11,19
0,2,45,22,1,16,19
0,2,45,19,7,13,19
0,2,45,17,1,10,19
0,1,6,28,1,17,19
0,2,47,35,1,17,19
3,4,6,32,1,14,19
0,4,6,31,2,13,19
0,2,45,27,1,12,19
1,4,6,31,7,17,19
0,2,0,0,0,0,19
3,1,48,33,1,17,19
0,2,39,20,0,0,19
0,2,0,0,0,0,19
2,2,37,23,3,10,19
0,2,0,0,0,0,19
1,2,37,21,1,10,19
0,2,37,19,1,9,19
0,2,42,20,6,12,19
0,2,36,19,1,10,19
0,2,37,17,1,11,19
2,1,42,34,1,12,19
3,4,42,29,1,14,19
0,1,42,22,3,12,19
0,2,42,22,3,11,19
1,1,21,34,1,17,19
1,1,1,23,1,14,19
0,2,39,18,7,11,19
2,1,12,30,1,15,19
2,1,37,30,1,17,19
0,2,36,26,1,16,19
1,1,29,23,6,14,19
1,2,29,22,1,13,19
0,2,0,0,0,0,19
0,2,8,25,7,16,19
0,2,8,25,0,0,19
1,1,46,30,1,12,19
1,1,19,29,1,14,19
0,2,29,17,1,12,19
0,2,0,0,0,0,19
0,2,28,28,1,12,19
0,2,47,34,1,15,19
0,2,26,32,1,17,19
1,1,6,33,1,17,19
0,2,37,30,1,16,19
0,5,37,34,1,12,19
1,2,37,31,1,17,19
3,2,26,31,1,13,19
0,2,26,22,1,12,19
2,2,0,0,0,0,19
2,2,4,27,1,15,19
1,2,4,27,3,11,19
0,1,4,23,1,12,19
0,2,4,18,7,11,19
0,2,0,0,0,0,19
0,2,44,29,1,14,19
0,2,36,31,1,16,19
0,1,39,31,1,16,19
0,2,6,24,7,15,19
0,1,24,33,1,16,19
0,2,29,32,1,17,19
2,1,36,34,1,13,19
0,1,51,29,1,16,19
0,2,51,20,3,12,19
1,2,0,0,0,0,19
0,2,45,18,7,11,19
1,1,29,31,1,17,19
0,2,29,28,1,16,19
1,1,8,33,1,14,19
0,4,47,28,1,12,19
2,1,48,25,6,12,19
0,1,39,33,1,14,19
2,2,26,25,1,14,19
1,1,39,30,1,14,19
0,2,39,28,1,16,19
0,2,6,34,1,16,19
0,1,0,0,0,0,19
2,2,41,31,6,11,19
0,2,6,26,1,14,19
0,1,25,33,1,17,19
1,1,25,31,1,14,19
0,1,25,28,1,17,19
0,2,0,0,0,0,19
0,1,25,27,1,17,19
0,2,25,25,1,15,19
0,2,25,22,1,12,19
0,2,25,22,0,0,19
0,2,32,25,1,15,19
0,2,4,22,1,14,19
0,2,39,27,1,12,19
0,2,8,23,1,16,19
3,2,36,30,1,13,19
0,2,34,25,0,0,19
0,1,17,29,1,14,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
1,4,0,0,0,0,19
0,2,0,0,0,0,19
2,1,27,34,1,14,19
1,2,5,21,1,10,19
1,1,26,31,1,17,19
0,2,19,24,1,17,19
0,2,26,20,7,13,19
0,2,26,20,7,13,19
3,5,40,30,1,12,19
0,2,40,27,6,12,19
0,2,41,18,7,11,19
1,4,17,35,1,16,19
0,1,18,33,1,12,19
4,1,26,34,6,9,19
0,2,26,19,0,0,19
1,1,23,33,1,15,19
2,1,17,33,1,17,19
0,1,36,30,1,16,19
1,2,5,19,1,13,19
0,2,6,26,1,17,19
1,1,41,33,1,16,19
0,2,27,33,1,17,19
0,2,0,0,0,0,19
2,5,29,25,3,12,19
4,4,29,24,3,14,19
0,2,47,21,1,11,19
0,2,29,17,1,11,19
0,2,48,19,1,14,19
0,1,24,32,1,15,19
0,2,24,29,1,17,19
1,1,53,34,1,17,19
0,1,6,32,1,17,19
0,1,42,27,3,16,19
1,1,0,0,0,0,19
0,2,42,24,1,16,19
2,2,17,31,1,12,19
0,2,17,18,7,11,19
0,2,17,17,7,11,19
0,1,40,24,7,14,19
0,2,48,17,7,10,19
3,1,51,23,1,15,19
0,2,24,22,1,12,19
0,4,17,29,1,16,19
0,2,17,28,1,17,19
0,2,18,18,7,11,19
0,1,0,0,0,0,19
0,1,47,28,1,17,19
0,2,48,24,1,14,19
0,2,48,30,1,17,19
0,1,42,28,1,17,19
1,1,4,28,1,16,19
0,2,51,21,1,15,19
0,1,8,30,3,12,19
2,2,39,32,1,12,19
0,2,36,26,1,16,19
0,2,42,22,3,12,19
0,1,36,27,1,14,19
0,2,34,23,1,17,19
2,1,29,29,1,14,19
2,4,29,26,1,9,19
0,2,27,22,0,0,19
0,4,12,32,1,17,19
0,1,51,29,1,16,19
2,4,54,27,3,12,19
0,2,51,26,1,16,19
0,1,6,30,3,17,19
0,2,0,0,0,0,19
0,2,6,29,1,15,19
0,2,12,22,1,15,19
0,1,13,23,1,14,19
0,2,13,30,1,12,19
0,2,0,0,0,0,19
1,2,41,19,1,12,19
0,2,42,34,1,12,19
1,2,42,31,1,16,19
0,2,42,23,1,14,19
0,2,0,0,0,0,19
1,1,0,0,0,0,19
0,2,4,21,1,12,19
0,2,8,17,7,11,19
0,2,20,19,1,12,19
0,2,36,29,1,16,19
0,2,36,26,1,16,19
0,2,36,23,1,17,19
0,2,34,19,0,0,19
0,2,36,32,1,17,19
0,2,36,29,6,16,19
0,2,11,28,1,17,19
0,2,36,25,1,16,19
0,2,13,18,7,11,19
0,2,51,32,1,17,19
0,1,37,26,2,12,19
0,2,37,24,1,14,19
0,2,37,20,0,0,19
2,5,37,30,1,12,19
0,2,37,19,1,14,19
0,2,17,22,1,12,19
0,2,21,30,1,12,19
1,2,41,33,1,14,19
0,1,6,32,1,17,19
0,2,41,24,1,16,19
0,2,41,21,1,12,19
0,2,53,17,7,10,19
1,1,53,30,1,17,19
1,2,42,34,1,12,19
1,1,39,29,1,13,19
0,1,37,27,1,16,19
3,1,48,24,1,15,19
0,2,35,20,1,11,19
0,2,6,32,1,16,19
0,2,32,26,7,17,19
0,2,32,23,1,17,19
1,1,6,35,1,14,19
2,1,55,31,1,16,19
0,2,34,23,1,13,19
0,1,29,29,1,17,19
0,2,36,27,0,0,19
0,2,36,26,1,17,19
0,2,0,0,0,0,19
0,2,12,22,0,0,19
0,2,8,26,1,17,19
0,2,8,24,1,16,19
0,2,19,21,1,12,19
0,2,8,18,1,12,19
0,2,19,30,1,12,19
0,2,41,30,1,16,19
0,2,0,0,0,0,19
0,2,18,20,0,0,19
0,2,18,18,7,12,19
0,2,0,0,0,0,19
2,1,31,32,1,14,19
4,1,31,29,1,12,19
2,1,19,34,1,16,19
0,2,19,19,7,12,19
0,1,32,26,1,17,19
0,2,0,0,0,0,19
0,2,48,26,1,17,19
1,2,39,18,6,12,19
0,2,39,23,0,0,19
1,5,39,30,1,12,19
3,2,39,27,1,12,19
0,2,12,27,1,14,19
0,2,39,24,1,12,19
0,2,12,20,6,12,19
2,1,49,31,1,16,19
0,1,0,0,0,0,19
0,2,53,26,1,17,19
0,1,16,24,7,16,19
0,2,53,18,7,11,19
0,2,49,18,7,11,19
0,1,41,24,1,17,19
0,2,0,0,0,0,19
0,2,4,24,1,16,19
0,2,4,21,1,12,19
4,2,4,32,1,13,19
0,1,4,29,0,0,19
3,2,18,32,1,11,19
3,5,18,25,3,12,19
0,2,21,23,1,16,19
0,2,18,20,7,13,19
0,2,18,19,1,13,19
0,2,46,32,1,16,19
0,2,5,27,6,8,19
0,2,5,26,5,12,19
3,1,5,25,1,13,19
0,2,5,18,1,11,19
6,1,5,29,6,9,19
3,2,5,28,6,6,19
0,2,13,24,1,16,19
0,2,1,17,7,11,19
2,1,0,0,0,0,19
1,2,47,30,1,12,19
0,2,25,31,1,16,19
1,2,47,29,6,12,19
1,1,0,0,0,0,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
1,2,28,21,1,13,19
0,2,28,17,7,10,19
0,2,0,0,0,0,19
2,1,48,29,6,99,19
1,2,0,0,0,0,19
0,1,17,28,1,16,19
2,1,26,30,6,13,19
0,2,26,28,1,16,19
3,1,26,30,1,14,19
2,4,5,32,1,15,19
0,2,5,21,7,15,19
0,2,0,0,0,0,19
4,1,51,29,1,12,19
4,4,51,27,6,12,19
0,2,25,22,1,16,19
0,2,25,20,1,14,19
0,2,25,18,7,12,19
3,2,39,34,1,14,19
2,2,39,33,6,12,19
0,1,37,31,1,17,19
4,1,0,0,0,0,19
1,1,39,28,1,12,19
0,2,39,22,1,15,19
1,1,39,21,6,14,19
0,2,39,18,8,12,19
0,4,39,23,1,12,19
0,2,39,21,0,0,19
0,2,42,34,1,16,19
0,2,42,31,3,14,19
2,1,42,30,1,16,19
0,2,42,22,7,15,19
2,1,42,33,1,17,19
5,2,4,30,8,8,19
2,2,19,27,3,12,19
0,2,0,0,0,0,19
2,2,0,0,0,0,19
0,2,19,18,7,11,19
0,2,12,17,1,13,19
0,2,49,29,1,17,19
0,2,6,23,1,12,19
0,2,49,23,1,15,19
2,1,48,33,1,17,19
0,2,53,20,3,12,19
1,2,39,35,1,13,19
3,4,39,33,1,14,19
3,1,39,31,6,12,19
0,2,40,28,6,12,19
1,2,40,27,1,17,19
0,2,0,0,0,0,19
0,2,29,20,1,13,19
0,2,24,17,7,11,19
1,2,39,23,1,12,19
0,2,51,19,7,12,19
0,2,51,18,1,11,19
2,2,5,27,1,12,19
0,2,51,23,1,12,19
0,2,51,17,7,11,19
0,1,47,31,1,17,19
2,1,12,30,1,9,19
0,2,41,18,7,11,19
4,2,42,33,1,12,19
0,5,42,23,1,14,19
0,2,4,17,1,11,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
2,1,18,32,1,12,19
0,1,0,0,0,0,19
1,2,0,0,0,0,19
1,1,37,34,1,17,19
0,2,36,31,1,17,19
0,2,0,0,0,0,19
0,2,0,0,0,0,19
0,2,13,22,0,0,19
1,1,37,27,1,15,19
0,2,0,0,0,0,19
0,2,29,24,1,15,19
2,1,47,35,1,12,19
1,2,47,26,1,14,19
1,2,5,24,3,12,19
0,1,49,22,6,12,19
0,1,35,20,1,14,19
2,1,49,32,1,14,19
0,2,56,28,1,12,19
0,2,49,23,1,16,19
0,2,17,23,3,12,19
2,1,12,32,6,14,19
0,4,12,28,1,16,19
0,2,0,0,0,0,19
3,2,12,28,1,10,19
0,2,6,19,0,0,19
1,2,39,25,1,14,19
0,2,39,17,7,10,19
1,1,0,0,0,0,19
5,4,39,31,1,14,19
3,5,18,26,3,13,19
0,2,39,18,7,11,19
0,2,0,0,0,0,19
1,1,1,31,1,17,19
