TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,TAS19,ER30000,ER30001,ER30002,ER31988,ER31989,ER32000,ER32022,ER32034,ER32036,ER32049,V17701,V17798,ER30642,ER30643,ER30644,ER30645,ER30653,ER30657,ER30659,V19001,V19098,ER30689,ER30690,ER30691,ER30692,ER30699,ER30703,V20301,V20398,ER30733,ER30734,ER30735,ER30736,ER30744,ER30748,ER30806,ER30807,ER30808,ER30809,ER30816,ER30820,ER33101,ER33102,ER33103,ER33104,ER33111,ER33115,ER33201,ER33202,ER33203,ER33204,ER33211,ER33215,ER33301,ER33302,ER33303,ER33304,ER33311,ER33315,ER33401,ER33402,ER33403,ER33404,ER33411,ER33415,ER33501,ER33502,ER33503,ER33504,ER33512,ER33516,ER33601,ER33602,ER33603,ER33604,ER33612,ER33616,ER33701,ER33702,ER33703,ER33704,ER33712,ER33716,ER33801,ER33802,ER33803,ER33804,ER33813,ER33817,ER33838F,TA050001,TA050189,TA050953,ER33901,ER33902,ER33903,ER33904,ER33913,ER33917,ER33938F,TA070001,TA070207,TA070934,ER34001,ER34002,ER34003,ER34004,ER34016,ER34020,ER34032D,TA090001,TA090222,TA090998,ER34101,ER34102,ER34103,ER34104,ER34116,ER34119,ER34144D,TA110001,TA110223,TA111140,ER34201,ER34202,ER34203,ER34204,ER34216,ER34230,ER34251D,TA130001,TA130222,TA131244,ER34301,ER34302,ER34303,ER34305,ER34317,ER34349,ER34401D,TA150001,TA150214,TA151304,ER34501,ER34502,ER34503,ER34504,ER34516,ER34548,ER34639,TA170001,TA170204,TA171991,ER34701,ER34702,ER34703,ER34704,ER34716,ER34752,ER34848,TA190001,TA190257,TA192198
1,,,,,,,1,,3,6583,52,0,0,1,1,0,9999,2,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,10470,0,0,0,0,0,13876,0,0,0,0,0,6156,0,0,0,0,0,8139,0,0,0,0,0,1251,4,30,1,0,0,2870,4,30,2,0,0,5077,4,30,4,0,0,4866,4,30,6,0,0,6647,4,30,8,0,0,0,,,,3926,4,30,10,0,0,0,,,,4928,4,30,12,0,0,0,,,,8826,3,30,14,0,0,0,,,,7033,3,30,16,7,9,0,,,,8116,3,30,18,7,11,0,,,,7388,3,30,20,1,11,0,2,9600,0,9031,3,30,22,1,11,18000,,,
1,,,,,,,1,,3,6583,53,0,0,1,0,0,9999,2,3,4,7015,0,0,0,0,0,0,3,4,5776,0,0,0,0,0,4,4,9138,0,0,0,0,0,10465,0,0,0,0,0,13867,0,0,0,0,0,5904,0,0,0,0,0,7199,0,0,0,0,0,1253,0,0,0,0,0,4199,6,60,1,0,0,4938,6,60,3,0,0,7128,2,30,5,0,0,7413,2,30,7,0,0,0,,,,8048,2,30,9,0,0,0,,,,6814,2,30,11,0,0,0,,,,5194,2,30,13,0,0,0,,,,3949,2,30,14,0,0,0,,,,4779,2,30,17,3,11,0,,,,7700,51,30,19,7,12,10847,2,4050,0,8916,52,30,21,0,0,0,,,
2,,,,,,,1,1,3,6583,54,0,0,1,0,0,9999,2,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,4,1,7768,0,0,0,0,0,10439,0,0,0,0,0,13874,0,0,0,0,0,9213,0,0,0,0,0,6995,0,0,0,0,0,3603,0,0,0,0,0,6232,5,30,1,0,0,5169,5,30,3,0,0,5555,5,30,5,0,0,6450,5,30,7,0,0,0,,,,4088,5,30,9,0,0,0,,,,6735,5,30,11,0,0,0,,,,6914,5,30,13,0,0,0,,,,8013,4,30,15,0,0,0,,,,5865,4,30,17,7,10,10000,,,,6616,3,30,19,1,12,0,2,2750,0,9550,1,10,21,3,12,0,2,5620,0
2,,,,,,,1,1,3,6583,63,0,0,2,0,0,9999,2,3,4,7015,0,0,0,0,0,0,3,4,5776,0,0,0,0,0,4,4,9138,0,0,0,0,0,10465,0,0,0,0,0,13867,0,0,0,0,0,5904,0,0,0,0,0,7199,0,0,0,0,0,1253,0,0,0,0,0,4199,0,0,0,0,0,4938,0,0,0,0,0,7128,3,30,4,0,0,7413,3,30,6,0,0,0,,,,8048,3,30,8,0,0,0,,,,6814,3,30,9,0,0,0,,,,5194,3,30,11,0,0,0,,,,3949,3,30,13,0,0,0,,,,4779,3,30,15,0,0,0,,,,7700,2,30,17,3,12,0,2,4050,0,8929,1,10,20,1,13,0,2,4720,0
5,,,1,1,1,1,1,,3,6583,200,0,0,1,2,1,2015,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,4,1,7768,0,0,0,0,0,10439,3,30,4,0,0,13874,3,30,5,0,0,9213,3,30,5,0,0,6995,3,30,6,0,0,3603,3,30,7,0,0,6232,3,30,9,0,0,5169,3,30,11,0,0,5555,3,30,13,0,0,6450,3,30,15,0,0,0,,,,4088,3,30,17,7,9,0,,,,6735,3,30,19,1,12,0,3,900,0,6914,3,30,21,1,14,10716,2,900,0,4520,5,74,23,0,0,0,2,562,0,7040,1,10,25,1,14,0,2,50,0,5082,1,10,27,1,14,0,2,9620,0,5770,1,10,29,1,14,0,,,
1,,,,,,,,1,3,6583,241,0,0,2,0,0,9999,2,3,5,7024,0,0,0,0,0,0,3,6,8841,0,0,0,0,0,4,5,9564,0,0,0,0,0,10501,0,0,0,0,0,13868,0,0,0,0,0,6253,0,0,0,0,0,6610,0,0,0,0,0,3018,0,0,0,0,0,4878,0,0,0,0,0,5627,0,0,0,0,0,3631,0,0,0,0,0,4648,0,0,0,0,0,0,,,,4900,0,0,0,0,0,0,,,,8091,0,0,0,0,0,0,,,,6096,0,0,0,0,0,0,,,,4918,0,0,0,0,0,0,,,,2197,0,0,0,0,0,0,,,,5285,3,60,17,1,10,8580,,,,6485,3,60,19,1,12,11000,2,4720,0
2,,,1,1,,,,,3,6588,40,5,0,2,0,0,9999,2,3,4,2179,4,30,1,0,0,0,3,4,3658,4,30,1,0,0,4,4,1623,4,30,2,0,0,4575,4,30,3,0,0,9032,4,30,4,0,0,4697,4,30,5,0,0,2321,4,30,6,0,0,5271,3,30,7,0,0,4385,2,30,9,0,0,5085,2,30,11,0,0,1337,2,30,13,0,0,5969,2,30,15,0,0,0,,,,5862,2,30,17,7,11,1728,,,,6313,2,30,19,1,13,7189,3,411,0,6132,51,30,21,7,15,0,2,0,0,1206,51,30,23,0,0,0,,,,1441,71,30,25,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,
2,,,,,1,,,1,3,6588,41,0,0,1,1,1,2017,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,9831,0,0,0,0,0,9035,4,60,1,0,0,5533,4,60,1,0,0,1792,3,60,1,0,0,4347,3,60,2,0,0,2115,3,60,4,0,0,6676,3,60,7,0,0,6884,2,30,9,0,0,7130,2,30,11,0,0,0,,,,2565,2,30,13,0,0,0,,,,8319,2,30,15,0,0,2500,,,,7188,2,30,17,3,11,4000,,,,8543,2,30,19,1,12,8000,2,476,0,0,0,0,0,0,0,0,,,,9473,1,10,23,1,13,0,,,,2558,1,10,25,1,13,0,2,4760,0
3,1,1,1,,,,,,3,6589,34,5,0,1,0,0,9999,2,3,4,5009,4,30,5,0,0,0,3,4,6598,4,30,6,0,0,4,4,5528,4,30,7,0,0,10473,5,33,9,0,0,9037,4,30,10,0,0,5649,4,30,10,0,0,4272,5,33,11,0,0,4252,5,33,12,0,0,0,0,0,0,0,0,5150,4,33,16,7,11,4741,2,30,18,7,13,3125,51,30,20,9,12,0,5,562,0,8055,1,10,23,1,13,0,4,874,0,8524,1,10,25,1,12,0,3,425,0,8903,1,10,27,3,12,0,,,,0,0,0,0,0,0,0,,,,4180,71,10,30,1,12,10000,,,,8061,1,10,33,1,13,0,,,,3735,1,10,34,1,13,0,,,
4,1,1,1,1,,,,,3,6589,35,5,0,1,2,0,9999,2,3,4,7121,4,60,5,0,0,0,3,4,7335,4,60,6,0,0,4,3,7252,3,30,7,0,0,10502,3,30,8,0,0,9040,3,30,9,0,0,5651,3,30,10,0,0,7342,3,30,11,0,0,3002,3,30,12,0,0,4615,3,30,14,0,0,5838,3,30,16,7,10,6682,3,30,18,7,12,2994,3,30,20,3,13,300,5,425,0,4956,2,30,22,1,13,5500,4,405,0,3384,2,30,24,1,14,13000,3,402,0,6395,1,10,26,1,15,0,2,402,0,15,1,10,28,1,15,0,,,,3293,1,10,30,3,16,0,,,,5564,1,10,32,1,16,0,,,,3561,1,10,34,1,16,0,,,
3,1,1,,1,,,,,3,6590,39,5,0,2,2,0,9999,2,3,6,7035,4,30,6,0,0,0,3,5,7628,4,30,7,0,0,4,5,7115,4,30,8,0,0,10553,4,30,9,0,0,13882,4,30,10,0,0,6386,4,30,11,0,0,7939,4,30,12,0,0,1608,4,30,12,0,0,5352,4,30,15,0,0,6721,4,30,17,7,10,774,3,30,18,7,11,5990,3,30,21,6,11,7393,5,853,0,7704,1,10,23,1,11,0,4,561,0,0,0,0,0,0,0,0,,,,6203,1,10,27,3,12,0,2,423,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,
2,1,,,1,,,,,3,6590,40,5,0,1,2,0,9999,2,3,6,7035,5,30,5,0,0,0,3,5,7628,5,30,6,0,0,4,5,7115,5,30,7,0,0,10553,5,30,8,0,0,13882,5,30,9,0,0,6386,5,30,9,0,0,7939,5,30,11,0,0,1608,5,30,11,0,0,5352,5,30,14,0,0,6721,5,30,16,7,9,774,51,30,17,7,10,5990,5,30,20,1,12,2860,5,770,0,7304,3,30,22,1,11,0,,,,2310,51,30,23,0,0,0,,,,6134,51,30,26,0,0,0,2,0,0,5519,1,10,28,3,12,0,,,,3311,1,10,29,3,12,0,,,,5106,1,10,31,1,12,0,,,,7344,1,10,33,1,12,0,,,
4,,1,1,1,1,,,,3,6590,41,5,0,1,0,0,9999,2,3,6,5962,6,60,4,0,0,0,3,6,6649,6,60,5,0,0,4,4,7789,4,60,6,0,0,10505,4,60,7,0,0,13878,4,60,8,0,0,6126,2,30,9,0,0,2479,2,30,10,0,0,1444,2,30,10,0,0,4120,2,30,13,0,0,6609,2,30,15,0,0,669,2,30,17,1,10,5505,51,30,19,7,13,1200,,,,4198,3,30,21,0,0,0,4,470,0,3553,3,30,23,1,15,8000,3,272,0,5754,3,30,25,1,16,10716,2,470,0,7353,3,30,27,1,16,9578,2,470,0,4117,2,30,29,1,16,10000,,,,7539,2,30,31,1,16,0,,,,7746,2,30,33,1,16,11000,,,
3,,,,,1,,1,1,3,6590,45,0,0,2,0,0,9999,2,3,6,5962,0,0,0,0,0,0,3,6,6649,0,0,0,0,0,4,2,9121,0,0,0,0,0,10540,0,0,0,0,0,13885,0,0,0,0,0,6126,3,30,1,0,0,2479,3,30,1,0,0,1444,3,30,2,0,0,4120,3,30,4,0,0,6609,3,30,6,0,0,669,3,30,8,0,0,5505,2,30,10,0,0,0,,,,4198,2,30,12,0,0,0,,,,3553,2,30,14,0,0,0,,,,5754,2,30,16,7,11,0,,,,7353,2,30,18,7,13,0,2,0,0,4117,51,30,20,0,0,0,,,,7539,3,30,22,1,15,0,2,5860,0,7746,3,30,24,1,15,11000,2,5260,0
2,,,,,1,1,,,3,6590,46,0,0,2,98,98,9999,8,3,6,5080,0,0,0,0,0,0,3,1,7247,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,14595,0,0,0,0,0,8387,5,60,1,0,0,6631,5,60,1,0,0,1609,5,60,1,0,0,6526,5,60,4,0,0,7144,2,30,6,0,0,375,2,30,8,0,0,6935,2,30,10,0,0,0,,,,4263,2,30,12,0,0,0,,,,7051,2,30,14,0,0,0,,,,5403,2,30,16,7,10,0,,,,3052,2,30,18,7,9,0,2,0,0,4595,2,30,20,1,12,10000,2,411,0,5422,71,30,22,9,12,0,,,,4769,5,30,24,0,0,0,,,
2,,,,,,1,,1,3,6590,47,0,0,2,0,0,9999,2,3,6,5080,0,0,0,0,0,0,3,1,7247,0,0,0,0,0,4,1,7915,0,0,0,0,0,10534,0,0,0,0,0,13879,0,0,0,0,0,6603,0,0,0,0,0,5653,4,60,1,0,0,5212,2,30,1,0,0,5575,2,30,3,0,0,6830,2,30,5,0,0,353,2,30,7,0,0,4151,2,30,9,0,0,0,,,,4101,2,30,11,0,0,0,,,,3331,2,30,13,0,0,0,,,,5714,2,30,15,0,0,0,,,,3370,2,30,17,1,10,700,,,,3662,2,30,19,7,13,13236,2,880,0,5115,51,30,21,8,13,2030,,,,4777,51,30,23,0,0,0,2,9810,0
1,,,,,,,1,,3,6590,48,0,0,1,0,0,9999,2,3,6,5080,0,0,0,0,0,0,3,1,7247,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,14595,0,0,0,0,0,8387,0,0,0,0,0,5653,0,0,0,0,0,5212,0,0,0,0,0,5575,3,30,1,0,0,6830,3,30,2,0,0,353,3,30,4,0,0,4151,3,30,6,0,0,0,,,,4101,3,30,8,0,0,0,,,,3331,3,30,10,0,0,0,,,,5714,3,30,12,0,0,0,,,,3370,3,30,14,0,0,0,,,,3662,3,30,16,7,8,0,,,,5115,2,30,18,7,11,0,2,9620,0,4777,2,30,20,3,11,15000,,,
1,,,,,,,1,,3,6590,49,0,0,1,0,0,9999,2,3,6,5080,0,0,0,0,0,0,3,1,7247,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,14595,0,0,0,0,0,8387,0,0,0,0,0,6631,0,0,0,0,0,1609,0,0,0,0,0,6526,0,0,0,0,0,7144,3,30,2,0,0,375,3,30,3,0,0,6935,3,30,5,0,0,0,,,,4263,3,30,7,0,0,0,,,,7051,3,30,9,0,0,0,,,,5403,3,30,11,0,0,0,,,,3052,3,30,13,0,0,0,,,,4595,3,30,15,0,0,0,,,,5422,2,30,17,7,11,0,2,4020,0,4769,71,30,19,3,12,0,,,
1,,,,,,,1,,3,6591,37,5,0,2,0,0,9999,2,3,4,4714,4,30,1,0,0,0,3,4,7385,4,30,1,0,0,4,4,5471,4,30,2,0,0,2979,4,30,3,0,0,9046,4,30,4,0,0,5935,4,30,5,0,0,47,4,30,6,0,0,4526,4,30,7,0,0,4913,4,30,9,0,0,7330,73,30,11,0,0,1149,3,30,13,0,0,1737,3,30,15,0,0,0,,,,5812,3,30,17,1,11,1700,,,,4743,3,30,19,7,13,3000,,,,8498,1,10,21,7,15,0,,,,5811,1,10,23,7,16,0,,,,1369,1,10,25,1,17,0,,,,8821,1,10,27,1,17,0,2,3255,0,9594,1,10,30,1,17,0,,,
2,,,,,,,1,1,3,6591,39,0,0,2,0,0,9999,2,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,4,1,4571,0,0,0,0,0,3020,0,0,0,0,0,9048,0,0,0,0,0,7533,0,0,0,0,0,5946,4,30,1,0,0,3986,4,30,1,0,0,3756,4,30,3,0,0,6677,4,30,5,0,0,2813,4,30,7,0,0,1297,4,30,9,0,0,0,,,,7310,2,30,11,0,0,0,,,,3631,2,30,13,0,0,0,,,,7236,2,30,15,0,0,0,,,,5417,2,30,17,7,10,0,,,,1960,2,30,19,3,12,0,,,,4132,2,30,21,1,12,3810,2,4760,0,5997,2,30,23,1,14,13000,2,2340,0
1,,,,,,,1,,3,6591,40,0,0,1,0,0,9999,2,3,5,4771,0,0,0,0,0,0,3,5,7411,0,0,0,0,0,4,5,4393,0,0,0,0,0,2648,0,0,0,0,0,9043,0,0,0,0,0,4512,0,0,0,0,0,3887,0,0,0,0,0,4051,0,0,0,0,0,4031,0,0,0,0,0,5863,5,60,1,0,0,7253,2,30,4,0,0,2731,2,30,5,0,0,0,,,,3806,2,30,7,0,0,0,,,,5628,2,30,9,0,0,0,,,,7590,2,30,11,0,0,0,,,,5747,3,33,13,0,0,0,,,,7684,2,30,16,7,9,0,,,,8686,2,30,18,1,11,0,2,5620,0,0,0,0,0,0,0,0,,,
1,,,,,,,,1,3,6591,190,0,0,1,0,0,9999,2,3,5,4771,0,0,0,0,0,0,3,5,7411,0,0,0,0,0,4,5,4393,0,0,0,0,0,2648,0,0,0,0,0,9043,0,0,0,0,0,4512,0,0,0,0,0,3887,0,0,0,0,0,4051,0,0,0,0,0,4031,0,0,0,0,0,5863,0,0,0,0,0,276,0,0,0,0,0,5931,0,0,0,0,0,0,,,,3617,0,0,0,0,0,0,,,,1305,0,0,0,0,0,0,,,,7860,3,30,10,0,0,0,,,,5135,3,30,11,0,0,0,,,,8745,3,30,14,0,0,0,,,,8086,3,30,16,1,10,0,,,,4538,3,30,17,7,11,0,2,4220,0
1,1,,,,,,,,3,6598,34,5,0,1,0,0,9999,2,3,5,2009,5,30,5,0,0,0,3,5,1988,5,30,6,0,0,4,6,3535,5,30,6,0,0,3909,5,30,8,0,0,9051,4,30,9,0,0,7364,4,30,10,0,0,6832,4,30,11,0,0,314,4,30,11,0,0,5764,4,30,14,0,0,7261,3,30,16,7,11,6001,3,30,18,1,12,7969,1,10,20,1,13,0,5,780,0,7754,4,30,22,1,13,20000,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,
3,1,1,,1,,,,,3,6602,32,5,0,2,2,0,9999,2,3,4,5157,3,30,5,0,0,0,3,4,5849,3,30,6,0,0,4,4,9167,3,30,7,0,0,0,0,0,0,0,0,14598,3,30,9,0,0,10141,3,30,10,0,0,8254,3,30,11,0,0,5017,3,30,12,0,0,6002,3,30,14,0,0,0,0,0,0,0,0,6908,1,10,18,3,10,4158,1,10,20,1,10,0,5,402,0,6844,1,10,22,1,10,0,4,402,0,7000,1,10,24,1,12,0,,,,5423,1,10,26,1,12,0,2,402,0,9032,1,10,28,1,12,0,,,,6269,1,10,30,1,12,0,,,,7990,1,10,32,1,12,0,,,,8446,1,10,34,1,12,0,,,
2,1,1,,,,,,,3,6602,34,5,0,1,2,0,9999,2,3,4,5157,4,30,3,0,0,0,3,4,5849,4,30,5,0,0,4,4,9167,4,30,6,0,0,0,0,0,0,0,0,14598,4,30,8,0,0,10141,4,30,9,0,0,8254,4,30,10,0,0,5017,4,30,10,0,0,6002,4,30,13,0,0,0,0,0,0,0,0,6762,2,30,17,9,99,4631,2,30,18,3,12,0,5,495,0,5487,1,10,21,1,8,0,4,425,0,8048,1,10,23,6,8,0,,,,8331,1,10,25,1,8,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,
1,,,,,1,,,,3,6602,36,0,0,1,0,0,9999,2,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,8473,2,30,6,0,0,13897,2,30,7,0,0,10142,2,30,8,0,0,7131,2,30,9,0,0,4113,2,30,10,0,0,6594,2,30,12,0,0,6395,2,30,14,0,0,5016,2,30,16,7,9,7060,3,30,18,8,9,0,,,,7515,71,30,20,9,11,5500,,,,6679,2,30,21,0,0,0,,,,8183,1,10,24,3,12,0,,,,6113,1,10,26,3,13,0,2,422,0,4078,1,10,28,3,13,0,,,,8767,1,10,30,5,13,0,,,,7837,1,10,32,5,13,0,,,
4,,,,1,1,1,,1,3,6602,40,5,0,1,0,0,9999,2,3,6,7028,0,0,0,0,0,0,3,7,6239,0,0,0,0,0,4,7,5455,0,0,0,0,0,783,8,30,1,0,0,13896,8,30,2,0,0,9876,8,30,2,0,0,7133,8,30,3,0,0,4114,8,30,4,0,0,6386,8,30,6,0,0,6228,8,30,9,0,0,6216,7,30,10,0,0,7769,6,30,13,0,0,0,,,,6260,5,30,14,0,0,0,,,,8478,3,30,17,8,11,0,,,,8295,1,10,19,7,12,0,2,960,0,6192,1,10,20,1,15,0,2,425,0,4336,1,10,22,1,15,0,2,16,0,8904,1,10,24,1,15,0,,,,8627,1,10,27,1,15,0,2,7420,0
5,,,,1,1,1,1,1,3,6602,41,0,0,2,2,0,9999,2,3,3,4116,0,0,0,0,0,0,3,3,5854,0,0,0,0,0,4,3,5460,0,0,0,0,0,1195,0,0,0,0,0,16873,2,30,1,0,0,7720,2,30,1,0,0,7132,2,30,2,0,0,4112,2,30,3,0,0,4445,2,30,5,0,0,6502,3,30,8,0,0,6042,2,30,10,0,0,5978,2,30,11,0,0,0,,,,6637,2,30,14,0,0,0,,,,8355,2,30,16,7,10,0,,,,6513,2,30,17,1,12,10716,2,413,0,7379,1,10,20,3,12,0,2,472,0,6665,1,10,21,3,14,0,2,524,0,7748,1,10,23,1,14,0,2,4230,0,8706,1,10,26,1,14,0,2,4230,0
3,1,1,1,,,,,,3,6602,181,0,0,1,0,0,9999,2,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,8473,3,30,9,0,0,13897,3,30,10,0,0,10142,3,30,11,0,0,7131,3,30,11,0,0,4113,3,30,12,0,0,6594,3,30,15,0,0,6395,3,30,17,7,10,5016,3,30,19,3,11,7060,72,30,21,0,0,0,5,425,0,6545,1,10,23,1,12,0,4,620,0,7856,1,10,25,1,12,0,3,626,0,0,0,0,0,0,0,0,,,,8682,1,10,29,1,12,0,,,,7765,1,10,31,3,12,0,,,,8152,1,10,32,3,12,0,,,,0,0,0,0,0,0,0,,,
2,,1,,,,1,,,3,6602,192,5,0,1,2,0,9999,2,3,6,7028,6,30,1,0,0,0,3,7,6239,6,30,2,0,0,4,7,5455,6,30,3,0,0,783,6,30,4,0,0,13896,6,30,5,0,0,9876,6,30,6,0,0,7133,6,30,7,0,0,4114,6,30,8,0,0,6386,6,30,10,0,0,6228,6,30,12,0,0,6216,5,30,14,0,0,7769,4,30,16,7,9,0,,,,6260,3,30,18,6,9,5500,4,999,0,8478,2,30,20,9,10,0,,,,8896,1,10,23,3,9,0,,,,0,0,0,0,0,0,0,,,,8846,1,10,27,3,9,0,2,425,0,8401,1,10,28,3,9,0,,,,0,0,0,0,0,0,0,,,
6,,1,1,1,1,1,1,,3,6602,194,5,0,2,7,0,9999,2,3,2,3666,0,0,0,0,0,0,3,2,5850,0,0,0,0,0,4,6,3971,4,30,2,0,0,792,4,30,3,0,0,13894,4,30,5,0,0,8388,4,30,5,0,0,7130,4,30,6,0,0,4181,4,30,7,0,0,6209,2,30,10,0,0,6032,2,30,12,0,0,5229,2,30,13,0,0,4496,2,30,15,0,0,0,,,,943,1,10,17,6,10,0,4,0,0,4886,1,10,19,8,10,0,3,0,0,3134,1,10,21,6,10,0,2,999,0,4322,1,10,23,6,10,0,2,0,0,5296,1,10,25,6,10,0,2,0,0,4041,1,10,27,1,10,0,2,4050,0,4932,1,10,29,1,10,0,,,
5,1,1,1,1,1,,,,3,6605,33,5,0,2,2,1,2008,1,3,3,2481,3,30,3,0,0,0,3,4,2829,3,30,4,0,0,4,5,3234,3,30,5,0,0,6385,3,30,6,0,0,13900,3,30,7,0,0,5997,3,30,8,0,0,4680,3,30,9,0,0,5078,3,30,10,0,0,4351,3,30,12,0,0,4785,3,30,14,0,0,6082,3,30,16,7,11,6823,3,30,18,7,13,0,5,586,0,7305,2,30,20,7,14,0,4,570,0,7711,2,20,22,3,14,0,3,570,0,4446,2,20,24,6,14,0,2,0,0,3836,2,20,26,6,14,0,2,0,0,6207,2,20,28,3,14,0,,,,5043,2,20,30,3,14,0,,,,7175,2,20,32,6,14,0,,,
1,,,,,,,1,,3,6605,34,5,0,1,0,0,9999,2,3,3,2481,0,0,0,0,0,0,3,4,2829,4,30,1,0,0,4,5,3234,4,30,1,0,0,6385,4,30,3,0,0,13900,4,30,4,0,0,5997,4,30,4,0,0,4680,4,30,5,0,0,5078,4,30,6,0,0,4351,4,30,8,0,0,4785,4,30,11,0,0,6082,4,30,13,0,0,6823,4,30,15,0,0,0,,,,7305,3,30,17,7,11,0,,,,7480,2,30,19,3,12,0,,,,6611,2,30,21,1,12,0,,,,9045,2,30,23,3,12,0,,,,8726,2,30,25,7,12,0,,,,8264,2,30,26,7,12,0,2,0,0,8331,2,30,29,3,12,0,,,
4,,,,1,1,,1,1,3,6605,35,5,0,1,0,0,9999,2,3,3,2481,0,0,0,0,0,0,3,4,2829,0,0,0,0,0,4,5,3234,5,30,1,0,0,6385,5,30,1,0,0,13900,5,30,2,0,0,5997,5,30,3,0,0,4680,5,30,4,0,0,5078,5,30,5,0,0,4351,5,30,7,0,0,4785,5,30,9,0,0,6082,5,30,11,0,0,6823,5,30,13,0,0,0,,,,7305,4,30,15,0,0,0,,,,7480,3,30,17,7,11,0,,,,6611,3,30,19,1,12,0,2,413,0,9045,3,30,21,3,12,0,2,405,0,8726,51,30,23,7,12,0,,,,8264,3,30,25,7,12,0,2,4250,0,8331,3,30,27,3,12,0,2,4220,0
2,,,,,1,,,1,3,6605,37,0,0,1,98,0,9999,2,3,4,3925,0,0,0,0,0,0,3,2,5006,0,0,0,0,0,4,2,3171,0,0,0,0,0,6509,0,0,0,0,0,13898,0,0,0,0,0,5315,3,30,1,0,0,4145,3,30,1,0,0,5150,3,30,2,0,0,6111,3,30,4,0,0,3000,3,30,6,0,0,3815,3,30,8,0,0,3245,2,30,10,0,0,0,,,,1191,2,30,12,0,0,0,,,,6265,2,30,14,0,0,0,,,,6524,2,30,16,7,10,1382,,,,1827,51,30,18,7,0,0,2,425,0,1773,51,30,20,0,0,0,,,,4679,51,30,22,0,0,0,,,,6558,2,30,24,1,99,0,2,5620,0
1,,,,,,,,1,3,6605,38,0,0,1,0,0,9999,2,3,4,3925,0,0,0,0,0,0,3,2,5006,0,0,0,0,0,4,2,3171,0,0,0,0,0,6509,0,0,0,0,0,13898,0,0,0,0,0,5315,4,30,1,0,0,4145,4,30,1,0,0,5150,4,30,2,0,0,6111,4,30,4,0,0,3000,4,30,6,0,0,3815,4,30,8,0,0,3245,3,30,10,0,0,0,,,,1191,3,30,12,0,0,0,,,,6265,3,30,14,0,0,0,,,,6524,3,30,16,7,9,1382,,,,1827,52,30,18,0,0,0,,,,1773,2,30,20,7,10,0,,,,4679,52,30,22,3,10,0,,,,6558,51,30,24,0,0,0,2,0,0
1,,,,,,,,1,3,6605,40,0,0,1,0,0,9999,2,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,7802,0,0,0,0,0,13902,0,0,0,0,0,5757,0,0,0,0,0,5425,0,0,0,0,0,2907,0,0,0,0,0,1541,0,0,0,0,0,7015,4,30,1,0,0,0,0,0,0,0,0,7501,4,30,5,0,0,0,,,,6793,4,30,7,0,0,0,,,,5549,4,30,9,0,0,0,,,,7251,4,30,11,0,0,0,,,,5242,4,30,13,0,0,0,,,,7363,4,30,15,0,0,0,,,,5466,4,30,17,7,11,0,,,,7991,4,30,19,3,12,0,2,9620,0
1,,,,,,,1,,3,6605,196,0,0,1,1,1,2016,5,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,14961,4,30,2,0,0,10317,4,30,3,0,0,4679,4,30,4,0,0,0,0,0,0,0,0,5063,4,70,7,0,0,7259,3,30,9,0,0,5253,3,30,11,0,0,2741,3,30,13,0,0,0,,,,2138,3,30,15,0,0,0,,,,4887,3,30,17,7,9,0,,,,3883,3,30,19,7,10,0,,,,3693,3,30,21,7,11,9578,,,,7472,1,10,23,3,12,0,,,,7400,1,10,25,1,12,0,2,9610,0,0,0,0,0,0,0,0,,,
