Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR,marriage_dummies,treatment,women_LFP,post,post_treatment
0,2,26,21,7,12,17,0,1,0,0,0
0,2,26,16,5,10,17,0,1,0,0,0
0,2,26,25,1,17,17,0,1,1,0,0
0,2,26,20,0,0,17,0,1,0,0,0
0,5,48,25,1,15,17,0,1,1,0,0
1,2,48,25,6,12,17,0,1,0,0,0
0,2,48,18,7,12,17,0,1,0,0,0
2,2,48,20,1,13,17,0,1,1,0,0
0,2,48,19,1,12,17,0,1,1,0,0
0,1,48,25,6,10,17,1,1,0,0,0
2,2,24,24,3,11,17,0,0,0,0,0
1,2,24,22,1,11,17,0,0,1,0,0
0,2,24,19,7,12,17,0,0,0,0,0
0,2,48,21,1,11,17,0,1,1,0,0
0,2,26,16,3,10,17,0,1,0,0,0
2,2,26,25,0,14,17,0,1,0,0,0
0,2,48,25,3,10,17,0,1,0,0,0
0,2,48,22,3,12,17,0,1,0,0,0
1,2,48,24,1,15,17,0,1,1,0,0
0,2,48,22,1,14,17,0,1,1,0,0
2,1,48,24,1,13,17,1,1,1,0,0
0,2,48,24,3,17,17,0,1,0,0,0
1,2,24,23,1,12,17,0,0,1,0,0
0,2,24,18,7,12,17,0,0,0,0,0
2,2,24,24,6,12,17,0,0,0,0,0
0,2,24,24,1,15,17,0,0,1,0,0
0,2,24,20,3,14,17,0,0,0,0,0
0,2,24,17,1,10,17,0,0,1,0,0
0,2,48,19,7,11,17,0,1,0,0,0
2,2,24,22,1,12,17,0,0,1,0,0
1,2,48,22,1,14,17,0,1,1,0,0
2,2,48,23,3,11,17,0,1,0,0,0
0,2,48,19,3,11,17,0,1,0,0,0
1,2,48,16,7,9,17,0,1,0,0,0
0,2,48,20,3,13,17,0,1,0,0,0
0,2,48,17,1,11,17,0,1,1,0,0
0,2,48,21,0,0,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,26,25,1,14,17,0,1,1,0,0
1,2,26,25,1,11,17,0,1,1,0,0
0,2,26,22,1,14,17,0,1,1,0,0
0,2,48,16,7,11,17,0,1,0,0,0
0,2,48,18,7,11,17,0,1,0,0,0
0,2,48,25,3,12,17,0,1,0,0,0
0,2,48,24,1,12,17,0,1,1,0,0
2,2,26,24,1,12,17,0,1,1,0,0
0,2,26,21,7,14,17,0,1,0,0,0
0,2,26,17,7,12,17,0,1,0,0,0
1,2,26,20,1,11,17,0,1,1,0,0
0,2,48,23,1,14,17,0,1,1,0,0
1,2,24,25,1,17,17,0,0,1,0,0
0,2,48,22,0,0,17,0,1,0,0,0
0,2,48,19,3,12,17,0,1,0,0,0
0,2,24,22,1,12,17,0,0,1,0,0
0,2,24,25,1,14,17,0,0,1,0,0
0,2,48,24,1,12,17,0,1,1,0,0
0,2,48,22,7,12,17,0,1,0,0,0
0,2,48,22,1,14,17,0,1,1,0,0
0,2,48,24,0,0,17,0,1,0,0,0
0,2,48,22,0,0,17,0,1,0,0,0
0,2,24,23,1,12,17,0,0,1,0,0
0,2,48,25,1,13,17,0,1,1,0,0
0,2,26,16,3,11,17,0,1,0,0,0
0,2,26,25,1,14,17,0,1,1,0,0
0,2,26,23,3,12,17,0,1,0,0,0
0,2,26,16,7,10,17,0,1,0,0,0
0,2,26,15,0,0,17,0,1,0,0,0
0,2,24,16,7,10,17,0,0,0,0,0
0,2,24,22,1,13,17,0,0,1,0,0
0,2,24,19,1,12,17,0,0,1,0,0
1,2,24,24,1,14,17,0,0,1,0,0
0,2,24,21,1,14,17,0,0,1,0,0
0,2,24,18,1,12,17,0,0,1,0,0
0,2,48,23,1,16,17,0,1,1,0,0
1,2,48,24,1,15,17,0,1,1,0,0
1,2,48,18,1,11,17,0,1,1,0,0
2,1,48,24,1,14,17,1,1,1,0,0
0,2,24,25,1,17,17,0,0,1,0,0
0,2,24,21,0,0,17,0,0,0,0,0
1,2,24,24,1,13,17,0,0,1,0,0
0,2,24,20,3,12,17,0,0,0,0,0
1,2,24,20,1,11,17,0,0,1,0,0
0,2,24,15,0,0,17,0,0,0,0,0
0,2,24,24,7,16,17,0,0,0,0,0
0,2,24,23,0,0,17,0,0,0,0,0
0,2,24,20,7,13,17,0,0,0,0,0
0,2,24,24,1,17,17,0,0,1,0,0
2,2,48,19,3,12,17,0,1,0,0,0
2,2,48,18,3,12,17,0,1,0,0,0
0,2,24,18,1,12,17,0,0,1,0,0
0,2,48,25,3,12,17,0,1,0,0,0
0,2,48,20,1,11,17,0,1,1,0,0
2,5,48,21,1,12,19,0,1,1,1,1
0,2,48,18,3,10,19,0,1,0,1,1
0,2,48,23,1,0,19,0,1,1,1,1
0,2,48,19,1,14,19,0,1,1,1,1
0,2,49,22,1,14,19,0,1,1,1,1
0,2,48,17,7,11,19,0,1,0,1,1
0,2,26,22,1,17,19,0,1,1,1,1
0,1,26,20,1,14,19,1,1,1,1,1
1,1,26,24,1,15,19,1,1,1,1,1
0,2,26,24,1,16,19,0,1,1,1,1
0,2,40,20,1,12,19,0,1,1,1,1
0,2,48,21,1,12,19,0,1,1,1,1
1,1,48,25,6,12,19,1,1,0,1,1
0,2,25,23,5,11,19,0,1,0,1,1
0,2,25,22,1,0,19,0,1,1,1,1
0,2,25,20,1,0,19,0,1,1,1,1
0,2,48,25,1,14,19,0,1,1,1,1
0,2,48,22,1,15,19,0,1,1,1,1
0,2,48,21,0,0,19,0,1,0,1,1
0,2,48,18,1,13,19,0,1,1,1,1
0,2,48,21,3,12,19,0,1,0,1,1
0,2,48,19,3,11,19,0,1,0,1,1
0,2,48,18,7,13,19,0,1,0,1,1
0,2,26,18,1,12,19,0,1,1,1,1
1,1,26,22,6,16,19,1,1,0,1,1
0,2,25,18,1,12,19,0,1,1,1,1
0,1,49,24,1,15,19,1,1,1,1,1
0,2,49,21,1,14,19,0,1,1,1,1
0,2,26,18,7,12,19,0,1,0,1,1
0,2,26,24,1,17,19,0,1,1,1,1
0,2,48,19,0,0,19,0,1,0,1,1
0,2,24,23,1,12,19,0,0,1,1,0
0,2,25,21,0,0,19,0,1,0,1,1
0,2,25,17,1,11,19,0,1,1,1,1
0,2,48,18,1,13,19,0,1,1,1,1
0,2,48,20,1,11,19,0,1,1,1,1
0,2,26,22,1,12,19,0,1,1,1,1
2,1,48,25,6,12,19,1,1,0,1,1
2,2,26,25,1,14,19,0,1,1,1,1
0,2,25,25,1,15,19,0,1,1,1,1
0,2,25,22,1,12,19,0,1,1,1,1
0,2,25,22,0,0,19,0,1,0,1,1
0,2,26,20,7,13,19,0,1,0,1,1
0,2,26,20,7,13,19,0,1,0,1,1
0,2,26,19,0,0,19,0,1,0,1,1
0,2,48,19,1,14,19,0,1,1,1,1
0,1,40,24,7,14,19,1,1,0,1,1
0,2,48,17,7,10,19,0,1,0,1,1
0,2,24,22,1,12,19,0,0,1,1,0
0,2,48,24,1,14,19,0,1,1,1,1
3,1,48,24,1,15,19,1,1,1,1,1
0,2,49,18,7,11,19,0,1,0,1,1
0,2,25,22,1,16,19,0,1,1,1,1
0,2,25,20,1,14,19,0,1,1,1,1
0,2,25,18,7,12,19,0,1,0,1,1
0,2,49,23,1,15,19,0,1,1,1,1
0,2,24,17,7,11,19,0,0,0,1,0
0,1,49,22,6,12,19,1,1,0,1,1
0,2,49,23,1,16,19,0,1,1,1,1
0,2,26,24,1,17,19,0,1,1,1,1
0,2,25,18,7,12,19,0,1,0,1,1
0,2,24,18,7,13,19,0,0,0,1,0
3,2,48,25,1,11,19,0,1,1,1,1
0,2,48,19,3,11,19,0,1,0,1,1
2,2,48,24,1,16,19,0,1,1,1,1
0,2,48,22,1,12,19,0,1,1,1,1
0,2,48,18,1,12,19,0,1,1,1,1
0,2,48,17,1,11,19,0,1,1,1,1
0,2,40,21,1,15,19,0,1,1,1,1
0,2,26,21,0,0,19,0,1,0,1,1
0,2,26,25,1,17,19,0,1,1,1,1
1,2,26,25,3,12,19,0,1,0,1,1
0,2,26,23,1,14,19,0,1,1,1,1
0,2,26,17,1,11,19,0,1,1,1,1
0,2,26,25,1,16,19,0,1,1,1,1
0,2,48,24,1,16,19,0,1,1,1,1
0,2,24,24,0,0,19,0,0,0,1,0
0,2,24,21,0,0,19,0,0,0,1,0
1,2,49,25,1,12,19,0,1,1,1,1
0,2,48,18,7,13,19,0,1,0,1,1
0,2,48,23,1,16,19,0,1,1,1,1
0,2,48,22,1,12,19,0,1,1,1,1
0,2,48,17,7,11,19,0,1,0,1,1
0,2,48,19,7,13,19,0,1,0,1,1
1,2,48,21,1,15,19,0,1,1,1,1
0,2,48,18,1,13,19,0,1,1,1,1
1,2,48,19,1,13,19,0,1,1,1,1
0,2,48,17,7,9,19,0,1,0,1,1
0,2,48,23,1,14,19,0,1,1,1,1
0,2,48,19,7,12,19,0,1,0,1,1
0,2,48,17,7,11,19,0,1,0,1,1
0,2,48,19,7,12,19,0,1,0,1,1
0,2,48,19,1,13,19,0,1,1,1,1
0,2,26,24,1,16,19,0,1,1,1,1
1,1,26,22,1,13,19,1,1,1,1,1
0,2,24,23,0,0,19,0,0,0,1,0
0,2,24,19,7,12,19,0,0,0,1,0
0,2,25,22,1,12,19,0,1,1,1,1
0,1,25,23,1,12,19,1,1,1,1,1
1,1,26,23,1,12,19,1,1,1,1,1
0,2,26,20,1,11,19,0,1,1,1,1
1,2,24,23,1,10,19,0,0,1,1,0
0,2,24,17,7,9,19,0,0,0,1,0
0,2,24,21,7,15,19,0,0,0,1,0
1,2,26,25,1,15,19,0,1,1,1,1
0,2,26,21,3,12,19,0,1,0,1,1
0,2,26,18,1,12,19,0,1,1,1,1
5,2,48,23,1,12,19,0,1,1,1,1
0,2,26,23,1,11,19,0,1,1,1,1
0,2,26,19,1,13,19,0,1,1,1,1
2,2,26,24,1,11,19,0,1,1,1,1
0,2,26,23,1,11,19,0,1,1,1,1
1,2,26,23,1,12,19,0,1,1,1,1
3,2,26,19,6,10,19,0,1,0,1,1
0,2,26,18,3,12,19,0,1,0,1,1
2,2,26,24,1,12,19,0,1,1,1,1
2,2,26,24,3,11,19,0,1,0,1,1
1,2,26,25,1,13,19,0,1,1,1,1
0,2,26,18,7,11,19,0,1,0,1,1
0,2,26,17,7,11,19,0,1,0,1,1
0,2,26,25,1,14,19,0,1,1,1,1
0,2,48,19,3,11,19,0,1,0,1,1
0,2,48,18,3,12,19,0,1,0,1,1
2,1,48,25,6,12,19,1,1,0,1,1
0,2,48,24,1,12,19,0,1,1,1,1
2,5,48,23,1,12,19,0,1,1,1,1
1,2,48,21,0,0,19,0,1,0,1,1
0,2,24,17,7,11,19,0,0,0,1,0
0,2,26,22,1,12,19,0,1,1,1,1
0,2,48,24,6,17,19,0,1,0,1,1
0,2,48,24,1,17,19,0,1,1,1,1
0,2,24,23,1,13,19,0,0,1,1,0
0,2,48,20,3,13,19,0,1,0,1,1
0,2,24,22,1,12,19,0,0,1,1,0
0,2,24,18,3,12,19,0,0,0,1,0
0,2,26,23,0,12,19,0,1,0,1,1
0,2,48,18,7,12,19,0,1,0,1,1
0,2,26,18,7,12,19,0,1,0,1,1
0,2,26,22,0,0,19,0,1,0,1,1
0,2,48,20,3,12,19,0,1,0,1,1
2,2,48,22,1,12,19,0,1,1,1,1
0,2,48,21,1,12,19,0,1,1,1,1
1,2,24,24,1,12,19,0,0,1,1,0
0,2,24,21,7,13,19,0,0,0,1,0
0,2,26,17,1,11,19,0,1,1,1,1
0,2,48,23,0,0,19,0,1,0,1,1
0,2,48,24,1,12,19,0,1,1,1,1
0,2,48,24,1,14,19,0,1,1,1,1
1,2,24,25,1,12,19,0,0,1,1,0
0,2,24,21,1,14,19,0,0,1,1,0
0,2,24,22,1,14,19,0,0,1,1,0
0,2,24,18,7,12,19,0,0,0,1,0
2,2,24,25,1,14,19,0,0,1,1,0
2,2,24,24,3,12,19,0,0,0,1,0
1,2,48,24,1,14,19,0,1,1,1,1
2,2,48,25,1,11,19,0,1,1,1,1
1,2,48,17,3,9,19,0,1,0,1,1
0,2,40,19,1,12,19,0,1,1,1,1
0,2,48,23,0,0,19,0,1,0,1,1
0,2,48,19,0,0,19,0,1,0,1,1
0,2,26,23,1,15,19,0,1,1,1,1
0,2,48,18,3,12,19,0,1,0,1,1
0,2,48,20,1,11,19,0,1,1,1,1
0,2,48,25,1,12,19,0,1,1,1,1
0,2,26,23,3,14,19,0,1,0,1,1
0,2,26,19,7,13,19,0,1,0,1,1
1,2,26,23,7,11,19,0,1,0,1,1
0,2,48,25,1,14,19,0,1,1,1,1
0,2,48,24,0,0,19,0,1,0,1,1
0,2,48,21,1,12,19,0,1,1,1,1
0,2,24,24,3,12,19,0,0,0,1,0
0,2,48,24,3,14,19,0,1,0,1,1
0,2,48,24,0,0,19,0,1,0,1,1
3,2,48,21,3,12,19,0,1,0,1,1
0,2,48,24,1,17,19,0,1,1,1,1
0,2,24,25,1,12,19,0,0,1,1,0
0,2,26,18,1,12,19,0,1,1,1,1
0,2,26,25,3,12,19,0,1,0,1,1
0,2,26,18,7,12,19,0,1,0,1,1
0,2,26,17,1,11,19,0,1,1,1,1
0,2,24,18,1,11,19,0,0,1,1,0
0,2,24,24,1,13,19,0,0,1,1,0
0,2,24,21,1,12,19,0,0,1,1,0
1,2,24,25,1,14,19,0,0,1,1,0
0,2,24,23,1,15,19,0,0,1,1,0
0,2,24,20,7,13,19,0,0,0,1,0
0,2,48,25,1,16,19,0,1,1,1,1
1,2,48,20,3,11,19,0,1,0,1,1
2,1,48,25,6,14,19,1,1,0,1,1
0,2,24,23,1,14,19,0,0,1,1,0
1,2,24,22,3,11,19,0,0,0,1,0
0,2,24,17,7,12,19,0,0,0,1,0
0,2,24,25,0,0,19,0,0,0,1,0
0,2,24,22,3,13,19,0,0,0,1,0
2,2,48,21,3,12,19,0,1,0,1,1
2,2,48,20,6,12,19,0,1,0,1,1
0,2,24,19,3,12,19,0,0,0,1,0
0,2,48,22,1,11,19,0,1,1,1,1
